Gene stable ID,Gene name,Human gene name,Human homology type
ENSMFAG00000044987,MED11,MED11,ortholog_one2one
ENSMFAG00000053168,,,
ENSMFAG00000064991,U3,U3,ortholog_one2one
ENSMFAG00000035621,RC3H2,RC3H2,ortholog_one2one
ENSMFAG00000063340,,,
ENSMFAG00000063599,,,
ENSMFAG00000055503,,,
ENSMFAG00000031746,,,
ENSMFAG00000005208,,,ortholog_one2one
ENSMFAG00000056287,,,
ENSMFAG00000024901,SNORA70,SNORA70,ortholog_one2one
ENSMFAG00000055988,,,
ENSMFAG00000051749,,,
ENSMFAG00000040812,DMRT2,DMRT2,ortholog_one2one
ENSMFAG00000065543,BHLHA9,BHLHA9,ortholog_one2one
ENSMFAG00000051719,MUCL1,MUCL1,ortholog_one2one
ENSMFAG00000063288,Metazoa_SRP,,
ENSMFAG00000061753,,,ortholog_one2one
ENSMFAG00000055700,,,
ENSMFAG00000031064,CXCL16,CXCL16,ortholog_one2one
ENSMFAG00000010986,MIRLET7A1,MIRLET7A1,ortholog_one2one
ENSMFAG00000063525,CLIC3,CLIC3,ortholog_one2one
ENSMFAG00000035034,,,
ENSMFAG00000014388,,,
ENSMFAG00000065706,TRARG1,TRARG1,ortholog_one2one
ENSMFAG00000064843,,,
ENSMFAG00000034288,LRRC19,LRRC19,ortholog_one2one
ENSMFAG00000011910,MIRLET7F1,MIRLET7F1,ortholog_one2one
ENSMFAG00000009076,ZBTB26,ZBTB26,ortholog_one2one
ENSMFAG00000064747,SOST,SOST,ortholog_one2one
ENSMFAG00000054072,Metazoa_SRP,,
ENSMFAG00000050258,,,
ENSMFAG00000043510,RAB39A,RAB39A,ortholog_one2one
ENSMFAG00000011029,MIRLET7D,MIRLET7D,ortholog_one2one
ENSMFAG00000040218,TESPA1,TESPA1,ortholog_one2one
ENSMFAG00000009223,ZBTB6,ZBTB6,ortholog_one2one
ENSMFAG00000057794,,,
ENSMFAG00000043531,ATOSB,ATOSB,ortholog_one2one
ENSMFAG00000003391,KRT19,KRT19,ortholog_one2one
ENSMFAG00000003811,PTGDS,PTGDS,ortholog_one2one
ENSMFAG00000064588,,SNORD90,ortholog_one2many
ENSMFAG00000050762,,,
ENSMFAG00000039165,,,
ENSMFAG00000054756,,,
ENSMFAG00000049266,,,
ENSMFAG00000056384,,,
ENSMFAG00000044683,KRT9,KRT9,ortholog_one2one
ENSMFAG00000045391,DMRT3,DMRT3,ortholog_one2one
ENSMFAG00000011812,U6,,
ENSMFAG00000030073,NEUROD4,NEUROD4,ortholog_one2one
ENSMFAG00000056032,CFAP97D1,CFAP97D1,ortholog_one2one
ENSMFAG00000049180,PDCL,PDCL,ortholog_one2one
ENSMFAG00000039687,YWHAE,YWHAE,ortholog_one2one
ENSMFAG00000038493,CUL5,CUL5,ortholog_one2one
ENSMFAG00000057694,,,
ENSMFAG00000030719,CLK1,CLK1,ortholog_one2one
ENSMFAG00000038807,,,
ENSMFAG00000065363,,,
ENSMFAG00000032076,ALDH3A2,ALDH3A2,ortholog_one2one
ENSMFAG00000063606,,,
ENSMFAG00000015172,EFCAB5,EFCAB5,ortholog_one2one
ENSMFAG00000056101,,,
ENSMFAG00000039014,PLAA,PLAA,ortholog_one2one
ENSMFAG00000006157,U4,,
ENSMFAG00000059206,,SNORD90,ortholog_one2many
ENSMFAG00000038431,SEPTIN4,SEPTIN4,ortholog_one2one
ENSMFAG00000034780,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000058015,Metazoa_SRP,,
ENSMFAG00000060255,,,
ENSMFAG00000039141,STOML2,STOML2,ortholog_one2one
ENSMFAG00000038172,MPP3,MPP3,ortholog_one2one
ENSMFAG00000060054,,,
ENSMFAG00000063829,,,
ENSMFAG00000039233,,,
ENSMFAG00000000435,ZNF169,ZNF169,ortholog_one2one
ENSMFAG00000038901,ZMYND15,ZMYND15,ortholog_one2one
ENSMFAG00000055153,,,
ENSMFAG00000000502,CRK,CRK,ortholog_one2one
ENSMFAG00000054356,GAST,GAST,ortholog_one2one
ENSMFAG00000002188,CDK15,CDK15,ortholog_one2one
ENSMFAG00000050310,,,
ENSMFAG00000065221,,,
ENSMFAG00000060105,,,
ENSMFAG00000051550,,,
ENSMFAG00000021310,Metazoa_SRP,RN7SL399P,ortholog_one2one
ENSMFAG00000056902,,,
ENSMFAG00000053458,,,
ENSMFAG00000003915,,RPL5,ortholog_one2many
ENSMFAG00000036947,KANK1,KANK1,ortholog_one2one
ENSMFAG00000047826,Metazoa_SRP,,
ENSMFAG00000036855,OR10A7,OR10A7,ortholog_one2one
ENSMFAG00000044957,ACAT1,ACAT1,ortholog_one2one
ENSMFAG00000049737,OR1B1,OR1B1,ortholog_one2one
ENSMFAG00000010633,Metazoa_SRP,RN7SL100P,ortholog_one2one
ENSMFAG00000000431,,C17orf75,ortholog_one2many
ENSMFAG00000034238,JUP,JUP,ortholog_one2one
ENSMFAG00000054196,OR6C74,OR6C74,ortholog_one2one
ENSMFAG00000044455,MYO1C,MYO1C,ortholog_one2one
ENSMFAG00000031008,PRDM10,PRDM10,ortholog_one2one
ENSMFAG00000001206,VPS13A,VPS13A,ortholog_one2one
ENSMFAG00000002858,PIGO,PIGO,ortholog_one2one
ENSMFAG00000039873,EPB41L1,EPB41L1,ortholog_one2one
ENSMFAG00000036918,CAAP1,CAAP1,ortholog_one2one
ENSMFAG00000035391,,NUTM2G,ortholog_one2many
ENSMFAG00000035391,,NUTM2F,ortholog_one2many
ENSMFAG00000054015,OR6C1,OR6C1,ortholog_one2one
ENSMFAG00000043085,,,
ENSMFAG00000055847,,,
ENSMFAG00000005438,,,ortholog_one2one
ENSMFAG00000003426,,,
ENSMFAG00000023759,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000004585,P3H4,P3H4,ortholog_one2one
ENSMFAG00000063886,,,
ENSMFAG00000059604,OR6C75,OR6C75,ortholog_one2one
ENSMFAG00000038141,TM4SF5,TM4SF5,ortholog_one2one
ENSMFAG00000053100,,,
ENSMFAG00000048628,,C17orf75,ortholog_one2many
ENSMFAG00000005542,,,ortholog_one2one
ENSMFAG00000056195,,,
ENSMFAG00000012492,RNase_MRP,,
ENSMFAG00000044293,FKBP10,FKBP10,ortholog_one2one
ENSMFAG00000030338,INPP5K,INPP5K,ortholog_one2one
ENSMFAG00000042847,FANCG,FANCG,ortholog_one2one
ENSMFAG00000009788,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000031898,IZUMO3,IZUMO3,ortholog_one2one
ENSMFAG00000047680,,,
ENSMFAG00000001718,VMO1,VMO1,ortholog_one2one
ENSMFAG00000048022,Metazoa_SRP,,
ENSMFAG00000061375,Metazoa_SRP,RN7SL592P,ortholog_one2many
ENSMFAG00000007657,U6,RNU6-440P,ortholog_one2one
ENSMFAG00000013056,Y_RNA,RNY4P13,ortholog_one2one
ENSMFAG00000063426,,,
ENSMFAG00000014445,U6,RNU6-1327P,ortholog_one2one
ENSMFAG00000058231,,,
ENSMFAG00000048441,,,
ENSMFAG00000043494,,,
ENSMFAG00000062274,,,
ENSMFAG00000059332,,,
ENSMFAG00000001374,NT5C3B,NT5C3B,ortholog_one2one
ENSMFAG00000003448,PECR,PECR,ortholog_one2one
ENSMFAG00000034204,NPAT,NPAT,ortholog_one2one
ENSMFAG00000055182,NSRP1,NSRP1,ortholog_one2one
ENSMFAG00000048074,,,
ENSMFAG00000029974,VCP,VCP,ortholog_one2one
ENSMFAG00000058086,OR1Q1,OR1Q1,ortholog_one2one
ENSMFAG00000000794,MAMDC4,MAMDC4,ortholog_one2one
ENSMFAG00000030079,CD300LG,CD300LG,ortholog_one2one
ENSMFAG00000030686,,,
ENSMFAG00000053359,,,
ENSMFAG00000061523,,,
ENSMFAG00000040881,MFSD14B,MFSD14B,ortholog_one2one
ENSMFAG00000036160,KLHL10,KLHL10,ortholog_one2one
ENSMFAG00000045002,PSMB6,PSMB6,ortholog_one2one
ENSMFAG00000038845,SLC47A2,SLC47A2,ortholog_one2one
ENSMFAG00000001904,ZNF207,ZNF207,ortholog_one2one
ENSMFAG00000039694,ELAVL2,ELAVL2,ortholog_one2one
ENSMFAG00000013929,,hsa-mir-423,ortholog_one2one
ENSMFAG00000043184,KIAA2012,KIAA2012,ortholog_one2one
ENSMFAG00000002946,KLHL11,KLHL11,ortholog_one2one
ENSMFAG00000045283,PITPNA,PITPNA,ortholog_one2one
ENSMFAG00000012108,Metazoa_SRP,RN7SL338P,ortholog_one2one
ENSMFAG00000004053,ATM,ATM,ortholog_one2one
ENSMFAG00000064121,,,
ENSMFAG00000060493,,,
ENSMFAG00000002553,C17orf114,C17orf114,ortholog_one2one
ENSMFAG00000053896,,,
ENSMFAG00000062367,Metazoa_SRP,,
ENSMFAG00000065524,Metazoa_SRP,,
ENSMFAG00000051207,,,
ENSMFAG00000000240,PHPT1,PHPT1,ortholog_one2one
ENSMFAG00000055690,TMEM169,TMEM169,ortholog_one2one
ENSMFAG00000002876,SLC6A4,SLC6A4,ortholog_one2one
ENSMFAG00000044201,C9orf131,SPATA31G1,ortholog_one2one
ENSMFAG00000001876,,,
ENSMFAG00000049946,Metazoa_SRP,,
ENSMFAG00000047929,,,
ENSMFAG00000003242,PLD2,PLD2,ortholog_one2one
ENSMFAG00000060489,Y_RNA,,
ENSMFAG00000052961,,,
ENSMFAG00000001592,,,
ENSMFAG00000030102,,,
ENSMFAG00000008069,DOCK8,DOCK8,ortholog_one2one
ENSMFAG00000030831,,SUMO1,ortholog_one2many
ENSMFAG00000001561,ACLY,ACLY,ortholog_one2one
ENSMFAG00000048965,,,
ENSMFAG00000054476,Metazoa_SRP,,
ENSMFAG00000049361,,,
ENSMFAG00000032427,DNAJB5,DNAJB5,ortholog_one2one
ENSMFAG00000058035,,,
ENSMFAG00000039293,XRCC5,XRCC5,ortholog_one2one
ENSMFAG00000002170,,,
ENSMFAG00000037677,MPP2,MPP2,ortholog_one2one
ENSMFAG00000055859,,,
ENSMFAG00000059915,,,
ENSMFAG00000001589,BLMH,BLMH,ortholog_one2one
ENSMFAG00000031138,ANKRD18B,ANKRD18B,ortholog_one2one
ENSMFAG00000058938,,,
ENSMFAG00000042308,C11orf65,C11orf65,ortholog_one2one
ENSMFAG00000034020,U6,RNU6-1267P,ortholog_one2one
ENSMFAG00000032062,SCARF1,SCARF1,ortholog_one2one
ENSMFAG00000032045,PHF24,PHF24,ortholog_one2one
ENSMFAG00000048577,,,
ENSMFAG00000031319,,,
ENSMFAG00000043136,,RABL6,ortholog_one2one
ENSMFAG00000051091,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000051977,,,
ENSMFAG00000057421,,KHSRP,ortholog_one2many
ENSMFAG00000046414,RASEF,RASEF,ortholog_one2one
ENSMFAG00000049755,,,
ENSMFAG00000042486,TMIGD1,TMIGD1,ortholog_one2one
ENSMFAG00000056778,,,
ENSMFAG00000003792,ODAD4,ODAD4,ortholog_one2one
ENSMFAG00000000796,SPATA31F3,SPATA31F3,ortholog_one2one
ENSMFAG00000048145,,,
ENSMFAG00000036935,NOP58,NOP58,ortholog_one2one
ENSMFAG00000001002,,,
ENSMFAG00000004520,SNORD39,SNORD39,ortholog_one2one
ENSMFAG00000045960,MARCHF4,MARCHF4,ortholog_one2one
ENSMFAG00000043076,ALDH3A1,ALDH3A1,ortholog_one2one
ENSMFAG00000060732,,,
ENSMFAG00000065092,,,
ENSMFAG00000020552,,,
ENSMFAG00000017080,MIR31,MIR31,ortholog_one2one
ENSMFAG00000058440,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000052372,,,
ENSMFAG00000021059,SNORD70,SNORD70,ortholog_one2one
ENSMFAG00000044889,,,
ENSMFAG00000062685,SNORD70B,SNORD70B,ortholog_one2one
ENSMFAG00000047211,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000041020,RHBDL3,RHBDL3,ortholog_one2one
ENSMFAG00000043117,SPATA31F1,SPATA31F1,ortholog_one2one
ENSMFAG00000028866,SNORD11B,SNORD11B,ortholog_one2one
ENSMFAG00000053311,U6,RNU6-990P,ortholog_one2one
ENSMFAG00000047167,,IFNA1,ortholog_many2many
ENSMFAG00000047167,,IFNA13,ortholog_many2many
ENSMFAG00000007280,CCDC183,CCDC183,ortholog_one2one
ENSMFAG00000000621,CNP,CNP,ortholog_one2one
ENSMFAG00000006419,SNORD11,SNORD11,ortholog_one2one
ENSMFAG00000000335,CCL21,CCL21,ortholog_one2one
ENSMFAG00000034369,SMARCAL1,SMARCAL1,ortholog_one2one
ENSMFAG00000059967,,,
ENSMFAG00000065491,,,
ENSMFAG00000053442,IFNA8,IFNA8,ortholog_one2one
ENSMFAG00000055450,,,
ENSMFAG00000059891,Metazoa_SRP,Metazoa_SRP,ortholog_one2many
ENSMFAG00000054780,,,
ENSMFAG00000015789,Metazoa_SRP,RN7SL40P,ortholog_one2one
ENSMFAG00000018860,EXPH5,EXPH5,ortholog_one2one
ENSMFAG00000052004,,,
ENSMFAG00000038237,PPY,PPY,ortholog_one2one
ENSMFAG00000030564,AAR2,AAR2,ortholog_one2one
ENSMFAG00000041422,CCL19,CCL19,ortholog_one2one
ENSMFAG00000062037,,,
ENSMFAG00000030006,TMEM141,TMEM141,ortholog_one2one
ENSMFAG00000049642,,IFNA1,ortholog_many2many
ENSMFAG00000049642,,IFNA13,ortholog_many2many
ENSMFAG00000039995,PRPF8,PRPF8,ortholog_one2one
ENSMFAG00000055110,,,
ENSMFAG00000060921,,MRPS35,ortholog_one2many
ENSMFAG00000064639,,,
ENSMFAG00000017071,IFNA6,IFNA6,ortholog_one2one
ENSMFAG00000063646,,,
ENSMFAG00000000034,,PYY,ortholog_one2many
ENSMFAG00000053599,,,
ENSMFAG00000042216,FRMD3,FRMD3,ortholog_one2one
ENSMFAG00000032075,BMPR2,BMPR2,ortholog_one2one
ENSMFAG00000052394,,,
ENSMFAG00000042013,CPD,CPD,ortholog_one2one
ENSMFAG00000003428,,,ortholog_one2one
ENSMFAG00000061614,KLHL9,KLHL9,ortholog_one2one
ENSMFAG00000057820,U6,RNU6-821P,ortholog_many2many
ENSMFAG00000057820,U6,RNU6-798P,ortholog_many2many
ENSMFAG00000043631,RPL37A,RPL37A,ortholog_one2one
ENSMFAG00000049891,,,
ENSMFAG00000052905,,,
ENSMFAG00000060833,,,
ENSMFAG00000031073,LCN15,LCN15,ortholog_one2one
ENSMFAG00000040885,,,
ENSMFAG00000036523,MTMR4,MTMR4,ortholog_one2one
ENSMFAG00000037593,ULK2,ULK2,ortholog_one2one
ENSMFAG00000040951,,,
ENSMFAG00000048461,IFNA14,IFNA14,ortholog_one2one
ENSMFAG00000033737,NAGS,NAGS,ortholog_one2one
ENSMFAG00000053146,,,
ENSMFAG00000056963,,,
ENSMFAG00000064365,Metazoa_SRP,Metazoa_SRP,ortholog_one2many
ENSMFAG00000061198,,IFNA4,ortholog_many2many
ENSMFAG00000061198,,IFNA10,ortholog_many2many
ENSMFAG00000061198,,IFNA17,ortholog_many2many
ENSMFAG00000061198,,IFNA21,ortholog_many2many
ENSMFAG00000061198,,IFNA7,ortholog_many2many
ENSMFAG00000059265,,,
ENSMFAG00000057776,Metazoa_SRP,,
ENSMFAG00000052171,,,
ENSMFAG00000057242,,,
ENSMFAG00000062276,,,
ENSMFAG00000058522,U6,RNU6-36P,ortholog_one2one
ENSMFAG00000060368,,,
ENSMFAG00000045349,FAM117B,FAM117B,ortholog_one2one
ENSMFAG00000031935,DNAJC7,DNAJC7,ortholog_one2one
ENSMFAG00000008488,MIR22,MIR22,ortholog_one2one
ENSMFAG00000039801,LCN8,LCN8,ortholog_one2one
ENSMFAG00000063486,,IFNA4,ortholog_many2many
ENSMFAG00000063486,,IFNA10,ortholog_many2many
ENSMFAG00000063486,,IFNA17,ortholog_many2many
ENSMFAG00000063486,,IFNA21,ortholog_many2many
ENSMFAG00000063486,,IFNA7,ortholog_many2many
ENSMFAG00000033408,TMEM101,TMEM101,ortholog_one2one
ENSMFAG00000040045,IGFBP2,IGFBP2,ortholog_one2one
ENSMFAG00000034079,,,
ENSMFAG00000044283,IL11RA,IL11RA,ortholog_one2one
ENSMFAG00000050022,,IFNA4,ortholog_many2many
ENSMFAG00000050022,,IFNA10,ortholog_many2many
ENSMFAG00000050022,,IFNA17,ortholog_many2many
ENSMFAG00000050022,,IFNA21,ortholog_many2many
ENSMFAG00000050022,,IFNA7,ortholog_many2many
ENSMFAG00000036140,,HMCN2,ortholog_one2one
ENSMFAG00000046002,ICA1L,ICA1L,ortholog_one2one
ENSMFAG00000048601,,,
ENSMFAG00000055488,,IFNA4,ortholog_many2many
ENSMFAG00000055488,,IFNA10,ortholog_many2many
ENSMFAG00000055488,,IFNA17,ortholog_many2many
ENSMFAG00000055488,,IFNA21,ortholog_many2many
ENSMFAG00000055488,,IFNA7,ortholog_many2many
ENSMFAG00000060539,,,
ENSMFAG00000032148,DLGAP4,DLGAP4,ortholog_one2one
ENSMFAG00000005086,Metazoa_SRP,,
ENSMFAG00000021175,U3,U3,ortholog_one2one
ENSMFAG00000005420,U4,RNU4-15P,ortholog_one2one
ENSMFAG00000048122,IFNW1,IFNW1,ortholog_one2one
ENSMFAG00000051352,,,
ENSMFAG00000045808,DDX10,DDX10,ortholog_one2one
ENSMFAG00000042882,ZNF484,ZNF484,ortholog_one2one
ENSMFAG00000065031,,,
ENSMFAG00000048276,,,
ENSMFAG00000047883,,,
ENSMFAG00000038622,,WDR81,ortholog_one2one
ENSMFAG00000038581,GOSR1,GOSR1,ortholog_one2one
ENSMFAG00000059414,,,
ENSMFAG00000039747,PSMD11,PSMD11,ortholog_one2one
ENSMFAG00000064984,Metazoa_SRP,,
ENSMFAG00000029241,IFNB1,IFNB1,ortholog_one2one
ENSMFAG00000061034,,,
ENSMFAG00000065734,,,
ENSMFAG00000062656,,,
ENSMFAG00000047692,,,
ENSMFAG00000040269,APLP2,APLP2,ortholog_one2one
ENSMFAG00000055750,,,
ENSMFAG00000048942,,,
ENSMFAG00000065647,,,
ENSMFAG00000040116,IGFBP5,IGFBP5,ortholog_one2one
ENSMFAG00000053439,,,
ENSMFAG00000059691,HACD4,HACD4,ortholog_one2one
ENSMFAG00000062335,,,
ENSMFAG00000025314,IDNK,IDNK,ortholog_one2one
ENSMFAG00000058501,,,
ENSMFAG00000053002,,,
ENSMFAG00000048371,,,
ENSMFAG00000052370,,,
ENSMFAG00000044103,SIGMAR1,SIGMAR1,ortholog_one2one
ENSMFAG00000059899,,,
ENSMFAG00000048615,,,
ENSMFAG00000031376,LSM12,LSM12,ortholog_one2one
ENSMFAG00000064105,,,
ENSMFAG00000035913,MINK1,MINK1,ortholog_one2one
ENSMFAG00000062272,,,
ENSMFAG00000037355,,NCS1,ortholog_one2one
ENSMFAG00000051109,,,
ENSMFAG00000061571,Metazoa_SRP,,
ENSMFAG00000059568,,,
ENSMFAG00000053980,,,
ENSMFAG00000042551,,,
ENSMFAG00000001134,G6PC3,G6PC3,ortholog_one2one
ENSMFAG00000050814,Metazoa_SRP,Metazoa_SRP,ortholog_many2many
ENSMFAG00000050814,Metazoa_SRP,RN7SL850P,ortholog_many2many
ENSMFAG00000057004,,,
ENSMFAG00000045857,,,
ENSMFAG00000044891,,,
ENSMFAG00000048750,,CDK5R1,ortholog_one2one
ENSMFAG00000061666,,,
ENSMFAG00000051139,,,
ENSMFAG00000038758,SERPINF2,SERPINF2,ortholog_one2one
ENSMFAG00000043507,,LGALS9C,ortholog_many2many
ENSMFAG00000043507,,LGALS9B,ortholog_many2many
ENSMFAG00000043507,,LGALS9,ortholog_many2many
ENSMFAG00000030681,,SPATA31C1,ortholog_many2many
ENSMFAG00000030681,,SPATA31A5,ortholog_many2many
ENSMFAG00000030681,,SPATA31A3,ortholog_many2many
ENSMFAG00000030681,,SPATA31A7,ortholog_many2many
ENSMFAG00000030681,,SPATA31A6,ortholog_many2many
ENSMFAG00000030681,,SPATA31C2,ortholog_many2many
ENSMFAG00000030681,,SPATA31A1,ortholog_many2many
ENSMFAG00000052173,U6,,
ENSMFAG00000044879,RNF43,RNF43,ortholog_one2one
ENSMFAG00000044326,WDR12,WDR12,ortholog_one2one
ENSMFAG00000064350,,,
ENSMFAG00000038703,UBQLN1,UBQLN1,ortholog_one2one
ENSMFAG00000000089,LCN10,LCN10,ortholog_one2one
ENSMFAG00000051067,,,
ENSMFAG00000047285,,,
ENSMFAG00000060168,,,
ENSMFAG00000063404,,,
ENSMFAG00000009677,Metazoa_SRP,,
ENSMFAG00000055921,U6,RNU6-654P,ortholog_one2one
ENSMFAG00000064069,,,
ENSMFAG00000002391,,,
ENSMFAG00000040410,5S_rRNA,,
ENSMFAG00000003182,DCTN3,DCTN3,ortholog_one2one
ENSMFAG00000055017,,,
ENSMFAG00000061208,,,
ENSMFAG00000033021,MYO1D,MYO1D,ortholog_one2one
ENSMFAG00000031841,NKIRAS2,NKIRAS2,ortholog_one2one
ENSMFAG00000002304,GKAP1,GKAP1,ortholog_one2one
ENSMFAG00000044409,SERPINF1,SERPINF1,ortholog_one2one
ENSMFAG00000047986,,,
ENSMFAG00000033846,,CCL4,ortholog_many2many
ENSMFAG00000033846,,CCL4L2,ortholog_many2many
ENSMFAG00000040157,,C11orf87,ortholog_one2one
ENSMFAG00000005898,,,ortholog_one2one
ENSMFAG00000045947,GPR107,GPR107,ortholog_one2one
ENSMFAG00000065451,,,
ENSMFAG00000062468,,CCL3L3,ortholog_many2many
ENSMFAG00000062468,,CCL3,ortholog_many2many
ENSMFAG00000059839,Metazoa_SRP,,
ENSMFAG00000064100,,,
ENSMFAG00000015136,SNORA17B,SNORA17B,ortholog_one2one
ENSMFAG00000040075,FOCAD,FOCAD,ortholog_one2one
ENSMFAG00000065778,Metazoa_SRP,Metazoa_SRP,ortholog_one2many
ENSMFAG00000029077,,RPP25L,ortholog_one2many
ENSMFAG00000030053,,,
ENSMFAG00000052805,,,
ENSMFAG00000045811,DIPK1B,DIPK1B,ortholog_one2one
ENSMFAG00000032240,SMYD4,SMYD4,ortholog_one2one
ENSMFAG00000052977,,,
ENSMFAG00000053005,Metazoa_SRP,,
ENSMFAG00000003856,SUPT4H1,SUPT4H1,ortholog_one2one
ENSMFAG00000042636,CARF,CARF,ortholog_one2one
ENSMFAG00000060247,,,
ENSMFAG00000000687,MYL9,MYL9,ortholog_one2one
ENSMFAG00000056637,U6,RNU6-489P,ortholog_many2many
ENSMFAG00000056637,U6,RNU6-1192P,ortholog_many2many
ENSMFAG00000044338,ZNF385C,ZNF385C,ortholog_one2one
ENSMFAG00000054933,,,
ENSMFAG00000055833,,,
ENSMFAG00000009318,U4,,
ENSMFAG00000051435,,,
ENSMFAG00000006156,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000059147,,,
ENSMFAG00000037710,CNTFR,CNTFR,ortholog_one2one
ENSMFAG00000044635,,ZNG1E,ortholog_one2many
ENSMFAG00000044635,,ZNG1C,ortholog_one2many
ENSMFAG00000044635,,ZNG1F,ortholog_one2many
ENSMFAG00000036138,RPA1,RPA1,ortholog_one2one
ENSMFAG00000048303,Metazoa_SRP,Metazoa_SRP,ortholog_one2many
ENSMFAG00000034214,AGPAT2,AGPAT2,ortholog_one2one
ENSMFAG00000042068,ZC3H12C,ZC3H12C,ortholog_one2one
ENSMFAG00000032873,SOGA1,MTCL2,ortholog_one2one
ENSMFAG00000033072,ST14,ST14,ortholog_one2one
ENSMFAG00000058420,Metazoa_SRP,,
ENSMFAG00000043137,HDAC5,HDAC5,ortholog_one2one
ENSMFAG00000047278,,,
ENSMFAG00000004326,MIR4736,MIR4736,ortholog_one2one
ENSMFAG00000000693,TMEM98,TMEM98,ortholog_one2one
ENSMFAG00000052896,C17orf113,C17orf113,ortholog_one2one
ENSMFAG00000015527,MIR142,MIR142,ortholog_one2one
ENSMFAG00000041308,KIF27,KIF27,ortholog_one2one
ENSMFAG00000043260,AKAP10,AKAP10,ortholog_one2one
ENSMFAG00000047289,Metazoa_SRP,,
ENSMFAG00000030164,ZNF658,ZNF658,ortholog_one2one
ENSMFAG00000051334,,,
ENSMFAG00000011644,Metazoa_SRP,RN7SL156P,ortholog_one2one
ENSMFAG00000062530,Metazoa_SRP,,
ENSMFAG00000014880,Y_RNA,Y_RNA,ortholog_one2one
ENSMFAG00000064172,,,
ENSMFAG00000061642,Metazoa_SRP,Metazoa_SRP,ortholog_one2many
ENSMFAG00000047209,,,
ENSMFAG00000051591,,,
ENSMFAG00000054369,,,
ENSMFAG00000038882,TLDC2,TLDC2,ortholog_one2one
ENSMFAG00000014892,MIR126,MIR126,ortholog_one2one
ENSMFAG00000034530,DHX58,DHX58,ortholog_one2one
ENSMFAG00000060150,,,
ENSMFAG00000042091,RTN4RL1,RTN4RL1,ortholog_one2one
ENSMFAG00000043021,EGFL7,EGFL7,ortholog_one2one
ENSMFAG00000057171,,,
ENSMFAG00000062002,,,
ENSMFAG00000048254,Metazoa_SRP,,
ENSMFAG00000054007,,,
ENSMFAG00000048590,,,
ENSMFAG00000001727,SPACA3,SPACA3,ortholog_one2one
ENSMFAG00000054890,,,
ENSMFAG00000063583,,,
ENSMFAG00000054181,,,
ENSMFAG00000054905,,,
ENSMFAG00000042932,DNAI1,DNAI1,ortholog_one2one
ENSMFAG00000065105,Metazoa_SRP,,
ENSMFAG00000065741,,,
ENSMFAG00000041004,TNS1,TNS1,ortholog_one2one
ENSMFAG00000048482,,,
ENSMFAG00000054535,U6,RNU6-489P,ortholog_many2many
ENSMFAG00000054535,U6,RNU6-1192P,ortholog_many2many
ENSMFAG00000036597,SAMHD1,SAMHD1,ortholog_one2one
ENSMFAG00000000688,NOTCH1,NOTCH1,ortholog_one2one
ENSMFAG00000032529,NBEAL1,NBEAL1,ortholog_one2one
ENSMFAG00000047945,,,
ENSMFAG00000062822,,,
ENSMFAG00000040507,KAT2A,KAT2A,ortholog_one2one
ENSMFAG00000038275,ZBTB44,ZBTB44,ortholog_one2one
ENSMFAG00000048225,,,
ENSMFAG00000032128,TSPOAP1,TSPOAP1,ortholog_one2one
ENSMFAG00000002532,,SPATA31C1,ortholog_many2many
ENSMFAG00000002532,,SPATA31A5,ortholog_many2many
ENSMFAG00000002532,,SPATA31A3,ortholog_many2many
ENSMFAG00000002532,,SPATA31A7,ortholog_many2many
ENSMFAG00000002532,,SPATA31A6,ortholog_many2many
ENSMFAG00000002532,,SPATA31C2,ortholog_many2many
ENSMFAG00000002532,,SPATA31A1,ortholog_many2many
ENSMFAG00000062751,,,
ENSMFAG00000056553,,,
ENSMFAG00000029444,,,ortholog_one2one
ENSMFAG00000041147,QNG1,QNG1,ortholog_one2one
ENSMFAG00000037758,,,
ENSMFAG00000052236,Metazoa_SRP,,
ENSMFAG00000043404,FAM219A,FAM219A,ortholog_one2one
ENSMFAG00000031656,RDX,RDX,ortholog_one2one
ENSMFAG00000065796,,,
ENSMFAG00000052600,U3,,
ENSMFAG00000008213,Metazoa_SRP,RN7SL778P,ortholog_one2one
ENSMFAG00000039627,RAB5C,RAB5C,ortholog_one2one
ENSMFAG00000046413,DPH1,DPH1,ortholog_one2one
ENSMFAG00000007668,ASIC2,ASIC2,ortholog_one2one
ENSMFAG00000005812,,CNTNAP3B,ortholog_one2many
ENSMFAG00000005812,,CNTNAP3,ortholog_one2many
ENSMFAG00000005812,,CNTNAP3C,ortholog_one2many
ENSMFAG00000030714,RBL1,RBL1,ortholog_one2one
ENSMFAG00000058573,,,
ENSMFAG00000062159,,,
ENSMFAG00000042440,FNBP1,FNBP1,ortholog_one2one
ENSMFAG00000046012,SPMIP6,SPMIP6,ortholog_one2one
ENSMFAG00000042755,HNRNPK,HNRNPK,ortholog_one2one
ENSMFAG00000003215,KCNH4,KCNH4,ortholog_one2one
