gene_id,pearson_r,pearson_p,gene_name,procrustes_contribution,mean_expression,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage,seq_identity,pLI,oe_lof_upper,mis_z,oe_lof,oe_mis
ENSG00000189056,0.4235904296455205,0.01122455871790178,RELN,0.0009128904102400835,0.014344592527971427,95.2312,95.2037,100.0,100.0,95.21745,1.0,0.176,2.2497,0.12413,0.85278
ENSG00000189058,0.9155007664188485,1.33689669403698e-14,APOD,0.004831017344650893,0.44261712992028573,71.9577,71.9577,50.0,100.0,71.9577,0.00054449,1.34,0.17623,0.68165,0.95209
ENSG00000189060,0.7486141044174803,2.322437714026487e-07,H1-0,0.0059277410260850346,0.36215786859,94.8454,94.8454,100.0,100.0,94.8454,0.6427,0.897,0.87837,0.0,0.76894
ENSG00000189067,0.13134291311019963,0.45200147921131895,LITAF,0.010930404830894705,0.9355022488571428,85.7143,85.7143,100.0,100.0,85.7143,0.030752,1.284,0.22371,0.50089,0.93809
ENSG00000189077,0.0847266120734266,0.6284447139069353,TMEM120A,0.0026534608675396606,0.18295049074285713,94.7522,94.7522,100.0,100.0,94.7522,,,,,
ENSG00000189079,0.05410693698148544,0.7575482606536698,ARID2,0.00824968197273876,0.40624379485714285,92.0436,92.3961,100.0,100.0,92.21985000000001,1.0,0.096,2.7332,0.037297,0.75151
ENSG00000189091,0.6294092177390285,5.110201755362857e-05,SF3B3,0.0016275434844528229,0.22492267665714288,99.9178,99.9178,100.0,100.0,99.9178,1.0,0.178,5.1845,0.090365,0.44527
ENSG00000189099,,,PRSS48,0.0005022107949912611,0.009371254440499998,56.7073,59.6154,100.0,96.61,58.16135,1.0574e-11,1.829,0.6788,1.2672,0.85746
ENSG00000189108,-0.07645215293002258,0.6624662546828652,IL1RAPL2,0.004444317527266115,0.022797447829300002,94.4606,94.4606,100.0,100.0,94.4606,0.98424,0.294,1.9994,0.093351,0.6406
ENSG00000189114,0.1574770877142369,0.3662778805429814,BLOC1S3,0.00046984353896293196,0.046761903071428565,87.1287,90.2564,100.0,100.0,88.69255,0.004077,1.913,-0.3344,1.3081,1.1002
ENSG00000189120,0.46852867723467573,0.004529135322825254,SP6,0.0001228351665016705,0.004003944994564286,96.2766,96.2766,100.0,100.0,96.2766,0.14961,0.761,1.3442,0.29464,0.7483
ENSG00000189127,-0.09192571009078988,0.5994418694275747,ANKRD34B,1.6958201788732034e-05,0.004747891680797143,81.323,82.2835,100.0,100.0,81.80324999999999,1.8309e-14,1.888,0.57017,1.405,0.90166
ENSG00000189129,,,PLAC9,0.002548130193859873,0.14321858932385714,73.1959,65.7407,25.0,100.0,69.4683,0.002921,1.692,-0.178,0.80681,1.068
ENSG00000189134,0.2444397957030297,0.15701606289046766,NKAPL,0.00017293836845753228,0.009938240310571429,67.4129,68.6076,75.0,100.0,68.01025,9.2219e-05,0.949,1.0068,0.54372,0.81707
ENSG00000189139,-0.06030904697279183,0.7307343341231863,FSCB,1.942671179493424e-06,0.00014247805675085713,37.0909,28.8136,100.0,85.77,32.95225,,,-0.82967,,1.1155
ENSG00000189143,-0.11887538730224426,0.4964075348941136,CLDN4,0.0006925748037728944,0.17073699497600428,37.3206,36.9668,100.0,0.0,37.143699999999995,6.9789e-05,1.827,0.76017,1.0781,0.82546
ENSG00000189157,0.732485422251245,5.671752553776519e-07,FAM47E,0.0009731524274258867,0.014614198376477143,51.3995,50.2488,100.0,97.78,50.82415,0.0017029,0.852,1.8408,0.45343,0.634
ENSG00000189159,0.07896855270401087,0.6520452488291391,JPT1,0.007689165233102573,0.4277555545142857,90.2597,90.2597,100.0,100.0,90.2597,0.002505,1.279,0.59758,0.61025,0.83258
ENSG00000189167,0.0880099620177448,0.6151457553168939,ZAR1L,6.336390613498407e-05,0.0014609202554285712,55.7632,61.512,100.0,100.0,58.6376,0.099305,0.688,1.6891,0.30047,0.65353
ENSG00000189171,0.2741966745056532,0.11094109375560889,S100A13,0.010678034631161223,0.6181174435857142,82.6531,82.6531,100.0,100.0,82.6531,0.049652,1.672,0.31548,0.60936,0.87739
ENSG00000189182,-0.028117918826032633,0.8726147791430611,KRT77,9.75578692927726e-06,0.0003529739718857143,74.2215,75.0,100.0,100.0,74.61075,1.4217e-12,1.263,-0.46333,0.86916,1.0711
ENSG00000189184,0.8155675623042526,2.409379323580278e-09,PCDH18,0.0001424272952190719,0.054880732672361425,92.5991,92.6808,100.0,100.0,92.63995,0.12675,0.456,0.62873,0.25264,0.92816
ENSG00000189195,0.5953335997603049,0.0001616038136157053,BTBD8,0.0008862381595901388,0.03769939215925714,64.5647,66.0765,100.0,100.0,65.3206,6.077e-07,1.132,0.44038,0.69859,0.91036
ENSG00000189221,0.28828740548742315,0.09306239931478373,MAOA,0.008199427213208875,0.24131743829571423,87.2865,87.4525,100.0,100.0,87.3695,0.99928,0.143,2.3802,0.0,0.54621
ENSG00000189227,-0.1454045811448728,0.4046041343398081,C15orf61,0.000993474772172271,0.13501457002714287,92.3567,92.3567,100.0,100.0,92.3567,0.092485,1.322,-0.13396,0.42782,1.0433
ENSG00000189241,0.3248214214648336,0.05692753096581133,TSPYL1,0.0025891784866719225,0.30397255914285715,59.9542,69.1293,75.0,100.0,64.54175000000001,5.621e-07,1.321,0.42469,0.79835,0.92424
ENSG00000189266,0.4865492965041025,0.0030392644964239565,PNRC2,0.004443828720271157,0.45516306542857143,82.7338,82.1429,100.0,100.0,82.43835,0.33763,1.832,0.18565,0.0,0.84788
ENSG00000189280,0.10706169878602019,0.5404410131022258,GJB5,1.2030099130882012e-05,0.009030802747221428,76.9231,77.4908,75.0,100.0,77.20695,1.3704e-05,1.825,0.049314,1.1066,0.98922
ENSG00000189283,0.5002947586311676,0.0022092607015272627,FHIT,0.017901582995536087,0.3804181953457143,91.1565,62.9108,100.0,99.76,77.03365,0.0057055,1.453,-1.062,0.64696,1.3126
ENSG00000189292,0.14982867030563954,0.3903013613338635,ALKAL2,0.00022137204834183082,0.04403253987841429,75.0,75.4967,100.0,100.0,75.24835,0.031797,1.269,-0.7009,0.49461,1.2788
ENSG00000189299,-0.06199780619938922,0.7234857659715018,FOXR2,2.5400235318471453e-06,2.1541338879285713e-05,53.0547,54.6358,50.0,100.0,53.84525,0.076682,1.918,-0.21158,1.5003,1.0561
ENSG00000189306,0.5072789928216814,0.0018691686548503676,RRP7A,0.00188693002687,0.22625809610000003,83.9286,83.9286,100.0,100.0,83.9286,0.00023832,0.981,-0.35135,0.54351,1.0783
ENSG00000189308,-0.17666409637194314,0.31000338530654564,LIN54,0.002153204084521489,0.10196409757714285,96.6622,96.6622,100.0,100.0,96.6622,0.99994,0.172,2.6985,0.054796,0.61727
ENSG00000189319,0.35499091953848816,0.03638652799237423,FAM53B,0.003115088508641468,0.12073817649999999,85.545,85.545,100.0,100.0,85.545,0.85523,0.416,1.2125,0.13227,0.7928
ENSG00000189320,0.6982027945602057,3.1139295779389597e-06,FAM180A,5.22103645304717e-05,0.021513654985550003,78.6127,78.6127,100.0,100.0,78.6127,0.0010025,1.575,-0.20037,0.7737,1.0552
ENSG00000189325,0.8678069997076043,1.4924687836147454e-11,BNIP5,3.392846804564776e-05,0.04030583291985714,48.3129,47.0852,100.0,100.0,47.69905,1.2538e-20,1.318,-0.98137,0.97631,1.1438
ENSG00000189334,0.5734144446957938,0.00031724923846662006,S100A14,0.00029790123461465284,0.14124596456594285,90.3846,90.3846,100.0,100.0,90.3846,0.0018638,1.806,-0.22286,0.94674,1.0802
ENSG00000189337,0.5936575029303641,0.00017045163239515635,KAZN,0.0038894658151188,0.27425207203099994,94.3226,93.8383,100.0,100.0,94.08045,0.59671,0.381,2.3109,0.21123,0.7076
ENSG00000189339,0.39190838116834487,0.019892511104931263,SLC35E2B,0.001810651021671911,0.12330860892857144,86.1728,86.1728,100.0,100.0,86.1728,0.0026282,0.964,0.99421,0.48839,0.80302
ENSG00000189350,-0.11082126145382543,0.5262285356941943,TOGARAM2,0.000596827658655266,0.01688901191171,70.9519,72.1557,100.0,100.0,71.5538,1.31e-16,1.075,0.48251,0.78867,0.94305
ENSG00000189362,0.4103038643285688,0.014360628665195002,NEMP2,0.0008419130580925987,0.028355859713542857,70.5036,69.8337,100.0,100.0,70.16865,5.6685e-07,0.995,1.6829,0.62604,0.66709
ENSG00000189367,0.8416179829405321,2.400169874022385e-10,KIAA0408,1.5539507292888687e-05,0.009762305308984285,55.1873,59.1049,100.0,100.0,57.146100000000004,4.8741e-07,0.801,0.084277,0.51989,0.98768
ENSG00000189369,0.6946987417360677,3.6575191799610833e-06,GSPT2,0.0006219226040057285,0.03035076804051428,89.9682,89.3987,0.0,100.0,89.68345,0.98321,0.24,2.4902,0.0,0.54955
ENSG00000189376,0.5680664536849502,0.0003713477996070484,C8orf76,0.001269909919406194,0.1464898751857143,67.6316,69.086,100.0,100.0,68.3588,1.5606e-14,1.611,0.0037978,1.114,0.99922
ENSG00000189377,0.47850314277729566,0.0036413681752136213,CXCL17,0.0002583732928384757,0.040039900750057145,70.5882,70.5882,50.0,100.0,70.5882,0.0048138,1.518,0.39763,0.68319,0.8564
ENSG00000189401,-0.2523235967990457,0.14364948470105887,OTUD6A,1.3358678518622201e-05,0.00048484174864285714,63.1944,62.7586,100.0,100.0,62.9765,0.28466,1.895,1.8218,0.0,0.58793
ENSG00000189409,0.6174442442219231,7.773865776443002e-05,MMP23B,0.00012638567417340747,0.09177665078371428,84.1026,83.8875,100.0,100.0,83.99504999999999,0.11732,1.834,0.53803,0.66399,0.77474
ENSG00000189410,0.17485605501196647,0.31506031786368294,SH2D5,0.00016759180871651333,0.0139659899546,88.4161,87.1795,100.0,100.0,87.7978,6.4459e-08,1.094,0.68156,0.69958,0.88362
ENSG00000189420,-0.10865808924679672,0.534383796432537,ZFP92,0.00012212253459983446,0.004623542739867142,61.7788,52.6639,50.0,100.0,57.22135,0.65179,0.618,2.0456,0.13026,0.5635
ENSG00000189430,0.7558581535471064,1.5213980240188712e-07,NCR1,0.0006061064016806484,0.05908696954380714,61.1842,57.2308,100.0,100.0,59.207499999999996,7.3311e-11,1.454,-0.24746,0.9588,1.0522
ENSG00000189431,0.30808028152315503,0.07177951345934329,RASSF10,0.0001490643768535847,0.015897559862757142,86.5878,86.4173,100.0,100.0,86.50255,,,,,
ENSG00000189433,0.36826053147711085,0.02950458566598372,GJB4,2.9584991349714087e-05,0.04033811258876999,86.4662,86.4662,100.0,100.0,86.4662,0.00055114,1.739,-0.63651,0.91013,1.1375
ENSG00000194717,-0.041194987783182625,0.8142386611061924,MIR494,0.0,2.503547902714286e-05,98.7654,94.1176,,100.0,96.44149999999999,,,,,
ENSG00000196072,0.5835730824772332,0.00023346729452952206,BLOC1S2,0.0023847244609049114,0.20880169261999998,92.9577,92.3077,100.0,100.0,92.6327,0.011948,1.178,1.0031,0.51591,0.67261
ENSG00000196074,0.7207262770238729,1.0459787906143572e-06,SYCP2,0.0005418255790655218,0.01989536806221429,62.8105,64.0667,75.0,99.81,63.438599999999994,1.0,0.183,0.25831,0.10471,0.97273
ENSG00000196083,0.7824646527917567,2.8149230040424833e-08,IL1RAP,0.013174788114220761,0.18546042600714285,89.1228,89.1228,100.0,100.0,89.1228,0.25846,0.444,1.825,0.2365,0.73538
ENSG00000196090,0.7701280607822673,6.328100376104607e-08,PTPRT,0.0005541081497415171,0.020471800190028575,97.9875,97.0447,100.0,100.0,97.5161,1.0,0.18,3.1351,0.099575,0.70134
ENSG00000196091,0.28159157289787673,0.10126118585196849,MYBPC1,0.00013555863516540517,0.01133973204443857,87.532,89.9912,75.0,99.58,88.7616,4.835e-05,0.46,1.0205,0.31662,0.8854
ENSG00000196092,0.9813716506221216,3.198165368629e-25,PAX5,0.006886124751868126,0.03033546980698085,99.2327,99.2327,100.0,100.0,99.2327,0.99798,0.165,2.4521,0.0,0.56145
ENSG00000196104,-0.10375313321519655,0.5530980437224683,SPOCK3,0.0002187307119120615,0.013603237084828572,90.0693,89.4495,100.0,100.0,89.7594,0.013583,0.569,0.39003,0.31535,0.92853
ENSG00000196116,0.30163309020168405,0.07824654105557698,TDRD7,0.0013284870081633456,0.10163342938571429,83.8798,82.3056,50.0,99.32,83.09270000000001,0.00061106,0.482,0.98849,0.31312,0.88342
ENSG00000196118,0.3290540551650349,0.053588767928137326,CFAP119,5.2226443897142776e-05,0.012174594209142856,72.8097,72.3724,100.0,100.0,72.59105,2.7592e-08,1.178,0.0041871,0.75378,0.99916
ENSG00000196123,0.3228785382579361,0.05851435323924421,MATCAP1,0.00033914826223714536,0.021679876367571425,83.2272,83.94,100.0,100.0,83.58359999999999,0.0019404,0.717,1.5775,0.39713,0.74065
ENSG00000196132,-0.08661409427874264,0.6207852071255864,MYT1,0.00034883874313603044,0.002638282377440857,90.9902,87.2541,50.0,100.0,89.12215,0.97791,0.304,2.5631,0.17928,0.72271
ENSG00000196141,0.35068173972353217,0.03888318970447669,SPATS2L,0.009480310369043286,0.3052519485906428,89.4265,89.5871,100.0,100.0,89.5068,0.55833,0.434,1.3115,0.2064,0.78961
ENSG00000196150,-0.1291564825115884,0.4596303642611825,ZNF250,0.0022053474350804164,0.04535887316428571,82.8829,85.9813,50.0,88.68,84.4321,0.2783,0.499,2.3399,0.23753,0.63455
ENSG00000196151,0.09410698778319641,0.5907698312546537,WDSUB1,0.0015353899995882824,0.10464948360000001,82.1429,82.4894,100.0,100.0,82.31615,6.7458e-14,1.359,0.34283,0.94411,0.93864
ENSG00000196154,0.8066660120695173,4.884651794760985e-09,S100A4,0.018367507981245874,1.01932392509,93.0693,93.0693,100.0,100.0,93.0693,0.0061838,1.864,0.36487,1.0225,0.86237
ENSG00000196155,0.19733898674484437,0.25583463972205567,PLEKHG4,0.0001537661194430443,0.007621747001979999,73.4677,71.8981,100.0,100.0,72.68289999999999,1.0982e-16,0.766,1.2966,0.58031,0.85931
ENSG00000196159,0.7720435569411657,5.5985748794476e-08,FAT4,0.004101904824884543,0.0647944200320057,91.3707,91.4073,100.0,100.0,91.38900000000001,1.0,0.184,0.62191,0.12097,0.96591
ENSG00000196169,0.2789003963609307,0.10470672859908342,KIF19,0.00016247675421705293,0.006774716703871428,89.6794,89.7693,100.0,100.0,89.72435,1.4716e-17,0.97,0.014296,0.72531,0.99838
ENSG00000196171,-0.06491645348246573,0.7110141317092858,OR6K2,0.0,6.714092081142858e-05,83.642,84.4237,100.0,100.0,84.03285,2.4185e-07,1.883,-1.2406,1.284,1.2601
ENSG00000196177,0.6394689721982405,3.542205045559588e-05,ACADSB,0.009102241840297856,0.14388719757142854,81.9444,81.9444,100.0,100.0,81.9444,2.6565e-11,1.172,-0.069716,0.79863,1.013
ENSG00000196182,0.5408850816125714,0.0007943071547197459,STK40,0.0025686438516828456,0.29549136282857147,97.2414,97.2414,100.0,100.0,97.2414,0.99624,0.227,1.4625,0.047901,0.75742
ENSG00000196187,0.19714575648377852,0.25630982571012134,TMEM63A,0.002405086679560989,0.18408074557142856,89.5911,89.9254,75.0,100.0,89.75825,1.3865e-12,0.834,1.2436,0.60136,0.83665
ENSG00000196188,0.21022585780724803,0.2254561572646013,CTSE,0.0016170539022343114,0.10331406778751429,82.5758,82.3678,100.0,100.0,82.4718,1.4371e-14,1.618,-0.29633,1.1197,1.0552
ENSG00000196189,0.02297770877911462,0.8957609244917997,SEMA4A,0.0037124053453266386,0.26050518646428567,83.7057,83.8158,100.0,100.0,83.76075,1.8394e-05,0.641,0.22316,0.41021,0.96954
ENSG00000196196,0.623815128588634,6.2310175947753e-05,HRCT1,0.0024011369508685773,0.04629356637125143,52.1739,55.0459,100.0,100.0,53.6099,,,-0.28391,,1.0894
ENSG00000196199,0.6240466862718335,6.18054996331933e-05,MPHOSPH8,0.0087905261899382,0.37268666021428565,77.907,78.0886,50.0,100.0,77.9978,0.0014733,0.525,1.0846,0.32404,0.85467
ENSG00000196208,0.10086538102943125,0.5642572213069978,GREB1,0.0017609981990728313,0.02524737575723,89.0713,88.8434,100.0,100.0,88.95734999999999,6.6023e-09,0.476,1.682,0.35277,0.86249
ENSG00000196218,0.38901276583469147,0.020906794109400727,RYR1,0.0013308891648027533,0.06003558928292857,95.7324,95.2974,100.0,100.0,95.5149,1.5944e-29,0.456,1.918,0.38498,0.90135
ENSG00000196220,0.09649896648461205,0.5813239494084617,SRGAP3,0.0012818899550071901,0.08099227852228572,98.6351,98.6351,100.0,100.0,98.6351,0.9997,0.243,2.114,0.12934,0.77017
ENSG00000196227,0.27360200653894107,0.11174875155485826,FAM217B,0.001638037518080586,0.05953429694107856,63.4465,62.7907,100.0,100.0,63.1186,,,0.10949,,0.97866
ENSG00000196228,-0.015130974903277632,0.9312518808610843,SULT1C3,3.681864826980605e-06,0.0008368045636614286,58.2237,58.2237,75.0,99.19,58.2237,4.4266e-18,1.926,0.20009,1.5395,0.95522
ENSG00000196230,0.45449037282207794,0.006091808271346247,TUBB,0.01786347125031334,0.9747958505142857,100.0,100.0,100.0,100.0,100.0,0.97889,0.292,5.6252,0.061654,0.06306
ENSG00000196233,0.17447469547383532,0.31613351038543447,LCOR,0.00913550941232722,0.3432950564857143,66.2171,60.7901,100.0,97.31,63.503600000000006,0.95022,0.345,1.1206,0.10956,0.7959
ENSG00000196235,-0.21770065648076792,0.2090097964457131,SUPT5H,0.005011871342257401,0.23178115750857142,97.3321,97.7819,100.0,100.0,97.55699999999999,1.0,0.074,4.561,0.015513,0.51145
ENSG00000196236,0.43899925063454526,0.008332887586818388,XPNPEP3,0.0024309218524961097,0.08839897900999999,90.5325,90.7115,100.0,100.0,90.622,1.8555e-08,0.879,-0.099488,0.5861,1.0166
ENSG00000196248,-0.03443915539060769,0.8442944275944916,OR10S1,1.2995040695505922e-08,7.297807783971428e-05,84.7826,85.0467,75.0,100.0,84.91465,4.8947e-05,1.87,-0.40238,1.1769,1.0809
ENSG00000196260,0.45877788679066506,0.005571736288055058,SFTA2,0.00013146223485387476,0.012477087604125714,53.8462,54.5455,100.0,100.0,54.19585,0.036441,1.792,0.30845,0.74794,0.85989
ENSG00000196277,0.01408675822180816,0.9359862339716736,GRM7,0.00042877135017718975,0.019081729027428572,97.8142,97.0716,100.0,100.0,97.44290000000001,0.99896,0.244,2.0548,0.10652,0.75021
ENSG00000196284,0.32792040776065856,0.054467321347696794,SUPT3H,0.007043009449104124,0.19181597217142857,91.7981,77.8075,100.0,95.97,84.8028,3.2442e-11,1.258,0.11459,0.84851,0.9755
ENSG00000196289,,,BECN2,0.0,6.488001542857143e-07,53.1323,51.2304,100.0,99.1,52.18135,,,,,
ENSG00000196290,0.3572646677717919,0.0351226212017308,NIF3L1,0.000645031728642647,0.08555130468571429,84.3501,84.5745,100.0,100.0,84.4623,9.7207e-09,1.282,-0.21873,0.82025,1.0418
ENSG00000196296,0.2694064571187357,0.11757320632688141,ATP2A1,0.0002865518027541878,0.012283702377142859,96.6801,96.6801,100.0,100.0,96.6801,1.5354e-14,0.833,1.5388,0.61431,0.82355
ENSG00000196305,0.39843410425725645,0.01775608015908447,IARS1,0.003200535557525361,0.19799456547142857,90.6498,90.6498,50.0,100.0,90.6498,1.7339e-21,0.768,1.1328,0.60079,0.87748
ENSG00000196323,0.27707229539990885,0.10709740438943381,ZBTB44,0.0039364185687834705,0.21697652757142857,95.9649,88.7987,100.0,100.0,92.3818,0.99929,0.142,1.8738,0.0,0.66601
ENSG00000196335,0.8049252723235935,5.584935451224897e-09,STK31,0.00012982683974925054,0.006606684722562857,78.2139,78.2908,100.0,100.0,78.25235,0.006616,0.425,0.26243,0.27629,0.96716
ENSG00000196338,-0.13790301088910847,0.4295270424820564,NLGN3,0.000346033632360904,0.009903531696499998,98.5849,98.9349,100.0,100.0,98.7599,0.97641,0.31,4.206,0.098402,0.3948
ENSG00000196344,-0.06774785530979135,0.6989853660586725,ADH7,0.00035144750316384627,0.03572301209655714,89.0374,89.0374,100.0,100.0,89.0374,1.5123e-11,1.617,-0.61289,1.0735,1.1164
ENSG00000196345,0.3009683587041444,0.07893822492745999,ZKSCAN7,0.00013477713049915045,0.00868035212512143,69.0981,72.5627,100.0,100.0,70.8304,1.3415e-05,0.716,0.14615,0.45015,0.97915
ENSG00000196353,-0.012536105535758589,0.9430206446322411,CPNE4,0.00043854967414234676,0.02276780825328572,99.4614,99.4614,100.0,100.0,99.4614,0.085866,0.473,2.6484,0.26228,0.58115
ENSG00000196358,0.1993758293043907,0.2508612081984251,NTNG2,0.00028200487267606995,0.022028738351400002,93.9623,84.5501,100.0,100.0,89.2562,0.99866,0.201,2.9337,0.042302,0.55498
ENSG00000196361,0.3641886847258693,0.03149217763318585,ELAVL3,2.906343945871754e-05,0.0026145993039314286,99.455,99.455,100.0,100.0,99.455,0.77072,0.462,3.0037,0.1469,0.46489
ENSG00000196363,0.4670336512378859,0.004677119962511715,WDR5,0.0006759253685704357,0.10973611778571428,100.0,100.0,100.0,100.0,100.0,0.99978,0.124,3.3923,0.0,0.31983
ENSG00000196365,0.37941701898185687,0.02457992760286264,LONP1,0.0021050255791140856,0.11928589610000002,87.5912,88.5142,50.0,100.0,88.0527,0.9993,0.244,0.42807,0.11623,0.95221
ENSG00000196367,0.18279800004939442,0.2932307014912904,TRRAP,0.0037544948181512266,0.2215117772285714,98.2701,98.6266,100.0,100.0,98.44835,1.0,0.06,8.173,0.030535,0.51961
ENSG00000196371,0.10299176643692178,0.5560301617796268,FUT4,0.00039676071825635946,0.04557997271695714,60.7547,74.3649,100.0,100.0,67.5598,7.7294e-06,1.137,0.7289,0.67033,0.88041
ENSG00000196372,0.7498786872829468,2.1593391124726499e-07,ASB13,0.002948998277065498,0.08291739115428573,97.8417,97.8417,100.0,100.0,97.8417,6.5212e-10,1.778,0.15085,1.1734,0.96806
ENSG00000196376,0.38251309206359374,0.02334067438497908,SLC35F1,0.0004835144259669267,0.020099429930399995,97.0588,97.0588,100.0,100.0,97.0588,0.95133,0.341,1.7774,0.132,0.66111
ENSG00000196388,0.12961482215068046,0.4580254563472639,INCA1,0.0008176488494256321,0.00943214143592857,61.0169,62.3377,100.0,100.0,61.6773,1.5015e-11,1.799,0.22934,1.227,0.94435
ENSG00000196396,0.6553646810818833,1.9314086655444615e-05,PTPN1,0.0067387921986605875,0.6822927581857143,82.7586,83.3333,100.0,100.0,83.04595,0.81293,0.382,2.7911,0.18165,0.5074
ENSG00000196405,0.6142428162594842,8.672269515620846e-05,EVL,0.012007365004323286,0.3801346149642857,88.2775,92.4812,100.0,100.0,90.37935,0.99761,0.238,1.4811,0.075456,0.73815
ENSG00000196407,0.9442067055484504,1.7606865348363926e-17,THEM5,2.271452908833607e-05,0.003698662776262857,77.3279,77.0161,100.0,100.0,77.172,3.7917e-11,1.869,0.23436,1.3227,0.94316
ENSG00000196408,0.8562015796167188,5.465908263900788e-11,NOXO1,9.391532836404537e-05,0.03162891899628571,64.1509,68.1948,100.0,100.0,66.17285,8.3428e-11,1.619,-0.81148,1.061,1.1546
ENSG00000196411,0.8090997642736228,4.041105962301278e-09,EPHB4,0.00274104970759337,0.051345154674285715,92.9078,92.0683,100.0,100.0,92.48804999999999,0.013497,0.422,2.2954,0.27024,0.7443
ENSG00000196415,0.44597282243691944,0.007249553462265919,PRTN3,0.0018628046198379536,0.1430590019682857,63.6719,64.1732,100.0,100.0,63.92255,3.8044e-05,1.647,0.15342,0.9092,0.96417
