human_ensembl_id,gene_name,mouse_ensembl_id,orthology_type,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage
ENSG00000089163,SIRT4,ENSMUSG00000029524,ortholog_one2one,85.9873,81.0811,100.0,99.67
ENSG00000105793,GTPBP10,ENSMUSG00000040464,ortholog_one2one,77.7778,82.2404,100.0,100.0
ENSG00000169991,IFFO2,ENSMUSG00000041025,ortholog_one2one,95.7447,96.6797,100.0,100.0
ENSG00000196208,GREB1,ENSMUSG00000036523,ortholog_one2one,89.0713,88.8434,100.0,100.0
ENSG00000176871,WSB2,ENSMUSG00000029364,ortholog_one2one,95.5446,95.0739,100.0,100.0
ENSG00000009780,FAM76A,ENSMUSG00000028878,ortholog_one2one,98.3713,98.3713,100.0,100.0
ENSG00000051825,MPHOSPH9,ENSMUSG00000038126,ortholog_one2one,72.3584,74.8252,100.0,100.0
ENSG00000180423,HARBI1,ENSMUSG00000027243,ortholog_one2one,89.9713,89.9713,100.0,100.0
ENSG00000164692,COL1A2,ENSMUSG00000029661,ortholog_one2one,89.8975,89.5044,100.0,100.0
ENSG00000137478,FCHSD2,ENSMUSG00000030691,ortholog_one2one,96.4865,96.4865,100.0,100.0
ENSG00000008869,HEATR5B,ENSMUSG00000039414,ortholog_one2one,95.8474,95.8937,100.0,100.0
ENSG00000116791,CRYZ,ENSMUSG00000028199,ortholog_one2one,81.155,80.6646,100.0,100.0
ENSG00000114450,GNB4,ENSMUSG00000027669,ortholog_one2one,96.7647,96.7647,100.0,100.0
ENSG00000105755,ETHE1,ENSMUSG00000064254,ortholog_one2one,90.1575,90.1575,100.0,100.0
ENSG00000058272,PPP1R12A,ENSMUSG00000019907,ortholog_one2one,93.4951,93.586,100.0,100.0
ENSG00000114767,RRP9,ENSMUSG00000041506,ortholog_one2one,92.6316,92.6316,100.0,100.0
ENSG00000130309,COLGALT1,ENSMUSG00000034807,ortholog_one2one,91.3183,92.0583,75.0,100.0
ENSG00000154144,TBRG1,ENSMUSG00000011114,ortholog_one2one,84.1849,85.2217,75.0,100.0
ENSG00000105700,KXD1,ENSMUSG00000055553,ortholog_one2one,92.6136,74.4292,100.0,100.0
ENSG00000196639,HRH1,ENSMUSG00000053004,ortholog_one2one,77.6181,77.459,100.0,100.0
ENSG00000115762,PLEKHB2,ENSMUSG00000026123,ortholog_one2one,90.0901,90.4977,50.0,100.0
ENSG00000102890,ELMO3,ENSMUSG00000014791,ortholog_one2one,90.8333,90.8333,100.0,99.97
ENSG00000160801,PTH1R,ENSMUSG00000032492,ortholog_one2one,90.2192,90.5245,100.0,100.0
ENSG00000087095,NLK,ENSMUSG00000017376,ortholog_one2one,99.8102,99.8102,100.0,100.0
ENSG00000175264,CHST1,ENSMUSG00000027221,ortholog_one2one,94.1606,94.1606,100.0,100.0
ENSG00000164896,FASTK,ENSMUSG00000028959,ortholog_one2one,88.8889,89.5413,100.0,100.0
ENSG00000177427,MIEF2,ENSMUSG00000018599,ortholog_one2one,79.7357,79.7357,100.0,100.0
ENSG00000134910,STT3A,ENSMUSG00000032116,ortholog_one2one,99.4326,99.4326,100.0,100.0
ENSG00000179715,PCED1B,ENSMUSG00000044250,ortholog_one2one,57.6389,57.5058,100.0,100.0
ENSG00000108557,RAI1,ENSMUSG00000062115,ortholog_one2one,82.3715,83.1128,100.0,100.0
ENSG00000139629,GALNT6,ENSMUSG00000037280,ortholog_one2one,88.5852,88.5852,100.0,100.0
ENSG00000013306,SLC25A39,ENSMUSG00000018677,ortholog_one2one,88.3008,88.3008,100.0,99.79
ENSG00000213658,LAT,ENSMUSG00000030742,ortholog_one2one,69.0987,66.5289,50.0,100.0
ENSG00000013374,NUB1,ENSMUSG00000028954,ortholog_one2one,86.6667,86.8078,100.0,100.0
ENSG00000105520,PLPPR2,ENSMUSG00000040563,ortholog_one2one,96.6814,96.6814,100.0,100.0
ENSG00000116237,ICMT,ENSMUSG00000039662,ortholog_one2one,96.1268,96.1268,100.0,100.0
ENSG00000171860,C3AR1,ENSMUSG00000040552,ortholog_one2one,64.7303,65.4088,100.0,100.0
ENSG00000066654,THUMPD1,ENSMUSG00000030942,ortholog_one2one,83.5694,84.2857,75.0,100.0
ENSG00000116353,MECR,ENSMUSG00000028910,ortholog_one2one,81.7694,81.7694,100.0,100.0
ENSG00000111641,NOP2,ENSMUSG00000038279,ortholog_one2one,75.9852,77.7078,100.0,100.0
ENSG00000127616,SMARCA4,ENSMUSG00000032187,ortholog_one2one,97.2678,99.0724,100.0,100.0
ENSG00000116044,NFE2L2,ENSMUSG00000015839,ortholog_one2one,80.9917,82.077,100.0,100.0
ENSG00000102996,MMP15,ENSMUSG00000031790,ortholog_one2one,87.2945,88.8889,100.0,100.0
ENSG00000010318,PHF7,ENSMUSG00000021902,ortholog_one2one,67.7165,84.0391,100.0,100.0
ENSG00000103423,DNAJA3,ENSMUSG00000004069,ortholog_one2one,87.5,87.5,100.0,100.0
ENSG00000170325,PRDM10,ENSMUSG00000042496,ortholog_one2one,91.955,95.3363,100.0,100.0
ENSG00000119535,CSF3R,ENSMUSG00000028859,ortholog_one2one,62.5598,62.4851,100.0,100.0
ENSG00000206561,COLQ,ENSMUSG00000057606,ortholog_one2one,90.989,90.5908,100.0,100.0
ENSG00000058804,NDC1,ENSMUSG00000028614,ortholog_one2one,86.9436,87.0728,100.0,100.0
ENSG00000172992,DCAKD,ENSMUSG00000020935,ortholog_one2one,90.9091,90.9091,75.0,100.0
ENSG00000115415,STAT1,ENSMUSG00000026104,ortholog_one2one,93.4667,93.5915,100.0,100.0
ENSG00000153767,GTF2E1,ENSMUSG00000022828,ortholog_one2one,93.3941,93.1818,100.0,100.0
ENSG00000171631,P2RY6,ENSMUSG00000048779,ortholog_one2one,86.5854,86.5854,100.0,100.0
ENSG00000165171,METTL27,ENSMUSG00000040557,ortholog_one2one,63.6735,65.5462,100.0,100.0
ENSG00000071189,SNX13,ENSMUSG00000020590,ortholog_one2one,97.1787,97.1787,100.0,100.0
ENSG00000070476,ZXDC,ENSMUSG00000034430,ortholog_one2one,77.0396,77.0396,100.0,100.0
ENSG00000178921,PFAS,ENSMUSG00000020899,ortholog_one2one,88.4155,88.4817,75.0,100.0
ENSG00000122417,ODF2L,ENSMUSG00000028256,ortholog_one2one,74.2236,74.4548,100.0,100.0
ENSG00000135365,PHF21A,ENSMUSG00000058318,ortholog_one2one,95.4479,94.4767,100.0,100.0
ENSG00000181722,ZBTB20,ENSMUSG00000022708,ortholog_one2one,97.7058,97.7058,100.0,100.0
ENSG00000161944,ASGR2,ENSMUSG00000040963,ortholog_one2one,64.7059,65.7807,100.0,100.0
ENSG00000127955,GNAI1,ENSMUSG00000057614,ortholog_one2one,100.0,100.0,75.0,100.0
ENSG00000139211,AMIGO2,ENSMUSG00000048218,ortholog_one2one,88.1226,88.632,100.0,100.0
ENSG00000151239,TWF1,ENSMUSG00000022451,ortholog_one2one,94.8571,94.8571,100.0,100.0
ENSG00000153187,HNRNPU,ENSMUSG00000039630,ortholog_one2one,94.303,97.25,100.0,100.0
ENSG00000106066,CPVL,ENSMUSG00000052955,ortholog_one2one,76.0504,75.7322,100.0,100.0
ENSG00000214376,VSTM5,ENSMUSG00000031937,ortholog_one2one,77.0,77.3869,100.0,100.0
ENSG00000137634,NXPE4,ENSMUSG00000044229,ortholog_one2one,72.7941,72.9282,100.0,99.19
ENSG00000136052,SLC41A2,ENSMUSG00000034591,ortholog_one2one,91.0995,91.0995,100.0,100.0
ENSG00000062282,DGAT2,ENSMUSG00000030747,ortholog_one2one,95.1031,95.1031,100.0,100.0
ENSG00000179195,ZNF664,ENSMUSG00000079215,ortholog_one2one,100.0,100.0,100.0,100.0
ENSG00000085741,WNT11,ENSMUSG00000015957,ortholog_one2one,97.4576,97.4576,100.0,100.0
ENSG00000064201,TSPAN32,ENSMUSG00000000244,ortholog_one2one,50.625,63.2812,100.0,98.97
ENSG00000135723,FHOD1,ENSMUSG00000014778,ortholog_one2one,87.9725,85.5472,100.0,99.44
ENSG00000127324,TSPAN8,ENSMUSG00000034127,ortholog_one2one,70.0422,70.6383,100.0,100.0
ENSG00000125447,GGA3,ENSMUSG00000020740,ortholog_one2one,85.8921,86.4902,100.0,100.0
ENSG00000197362,ZNF786,ENSMUSG00000051499,ortholog_one2one,64.1944,64.6075,100.0,100.0
ENSG00000135374,ELF5,ENSMUSG00000027186,ortholog_one2one,94.5098,95.2569,100.0,100.0
ENSG00000119242,CCDC92,ENSMUSG00000037979,ortholog_one2one,82.1752,86.6242,100.0,98.89
ENSG00000136271,DDX56,ENSMUSG00000004393,ortholog_one2one,90.8592,91.0256,100.0,100.0
ENSG00000115084,SLC35F5,ENSMUSG00000026342,ortholog_one2one,94.2639,94.084,50.0,100.0
ENSG00000174744,BRMS1,ENSMUSG00000080268,ortholog_one2one,92.6829,92.6829,100.0,100.0
ENSG00000173905,GOLIM4,ENSMUSG00000034109,ortholog_one2one,81.8966,83.4553,50.0,99.79
ENSG00000158545,ZC3H18,ENSMUSG00000017478,ortholog_one2one,90.6611,88.8889,100.0,100.0
ENSG00000079337,RAPGEF3,ENSMUSG00000022469,ortholog_one2one,90.6826,90.3888,100.0,100.0
ENSG00000213619,NDUFS3,ENSMUSG00000005510,ortholog_one2one,87.1212,87.4525,0.0,100.0
ENSG00000122420,PTGFR,ENSMUSG00000028036,ortholog_one2one,88.5794,86.8852,100.0,100.0
ENSG00000143420,ENSA,ENSMUSG00000038619,ortholog_one2one,98.3471,98.3471,100.0,100.0
ENSG00000138100,TRIM54,ENSMUSG00000062077,ortholog_one2one,95.2514,93.1694,100.0,100.0
ENSG00000158467,AHCYL2,ENSMUSG00000029772,ortholog_one2one,99.1817,98.8581,100.0,100.0
ENSG00000133318,RTN3,ENSMUSG00000024758,ortholog_one2one,66.9574,71.6805,100.0,100.0
ENSG00000188554,NBR1,ENSMUSG00000017119,ortholog_one2one,84.9896,83.0972,100.0,100.0
ENSG00000163399,ATP1A1,ENSMUSG00000033161,ortholog_one2one,96.8719,96.8719,100.0,100.0
ENSG00000140931,CMTM3,ENSMUSG00000031875,ortholog_one2one,88.4615,87.5,50.0,100.0
ENSG00000144591,GMPPA,ENSMUSG00000033021,ortholog_one2one,97.619,97.619,100.0,100.0
ENSG00000225697,SLC26A6,ENSMUSG00000023259,ortholog_one2one,77.3386,77.4406,100.0,100.0
ENSG00000173898,SPTBN2,ENSMUSG00000067889,ortholog_one2one,94.8954,94.9749,100.0,100.0
ENSG00000128573,FOXP2,ENSMUSG00000029563,ortholog_one2one,99.4406,99.5798,100.0,100.0
ENSG00000129910,CDH15,ENSMUSG00000031962,ortholog_one2one,82.6781,85.8418,100.0,100.0
ENSG00000143815,LBR,ENSMUSG00000004880,ortholog_one2one,80.3252,78.9137,100.0,100.0
ENSG00000135709,KIAA0513,ENSMUSG00000031824,ortholog_one2one,88.8078,89.6806,100.0,100.0
ENSG00000064309,CDON,ENSMUSG00000038119,ortholog_one2one,81.5665,82.48,100.0,100.0
ENSG00000135409,AMHR2,ENSMUSG00000023047,ortholog_one2one,78.3595,79.0493,100.0,100.0
ENSG00000204991,SPIRE2,ENSMUSG00000010154,ortholog_one2one,85.1541,84.6797,100.0,100.0
ENSG00000198746,GPATCH3,ENSMUSG00000028850,ortholog_one2one,84.5714,84.5714,75.0,100.0
ENSG00000094963,FMO2,ENSMUSG00000040170,ortholog_one2one,85.6075,85.6075,100.0,100.0
ENSG00000089053,ANAPC5,ENSMUSG00000029472,ortholog_one2one,92.8477,94.7297,100.0,100.0
ENSG00000102910,LONP2,ENSMUSG00000047866,ortholog_one2one,95.5399,95.5399,100.0,100.0
ENSG00000135622,SEMA4F,ENSMUSG00000000627,ortholog_one2one,91.2987,90.4762,100.0,100.0
ENSG00000108389,MTMR4,ENSMUSG00000018401,ortholog_one2one,89.909,91.3445,100.0,100.0
ENSG00000115183,TANC1,ENSMUSG00000035168,ortholog_one2one,89.5218,89.7629,100.0,100.0
ENSG00000157193,LRP8,ENSMUSG00000028613,ortholog_one2one,90.0312,87.0482,100.0,100.0
ENSG00000109920,FNBP4,ENSMUSG00000008200,ortholog_one2one,86.6273,81.8013,100.0,100.0
ENSG00000174007,CEP19,ENSMUSG00000035790,ortholog_one2one,85.2761,85.2761,100.0,100.0
ENSG00000167972,ABCA3,ENSMUSG00000024130,ortholog_one2one,88.0869,88.0869,100.0,100.0
ENSG00000130935,NOL11,ENSMUSG00000018433,ortholog_one2one,76.4951,76.0719,100.0,100.0
ENSG00000075651,PLD1,ENSMUSG00000027695,ortholog_one2one,91.1546,91.1546,100.0,100.0
ENSG00000177106,EPS8L2,ENSMUSG00000025504,ortholog_one2one,85.8741,84.225,100.0,100.0
ENSG00000169006,NTSR2,ENSMUSG00000020591,ortholog_one2one,78.7805,77.6442,100.0,100.0
ENSG00000187838,PLSCR3,ENSMUSG00000019461,ortholog_one2one,93.2203,92.9054,100.0,100.0
ENSG00000196290,NIF3L1,ENSMUSG00000026036,ortholog_one2one,84.3501,84.5745,100.0,100.0
ENSG00000136699,SMPD4,ENSMUSG00000005899,ortholog_one2one,89.7219,90.158,25.0,100.0
ENSG00000139329,LUM,ENSMUSG00000036446,ortholog_one2one,86.6864,86.6864,100.0,100.0
ENSG00000089693,MLF2,ENSMUSG00000030120,ortholog_one2one,96.7742,97.166,100.0,100.0
ENSG00000144645,OSBPL10,ENSMUSG00000040875,ortholog_one2one,91.4921,91.2533,100.0,100.0
ENSG00000173801,JUP,ENSMUSG00000001552,ortholog_one2one,98.3893,98.3893,100.0,99.99
ENSG00000258227,CLEC5A,ENSMUSG00000029915,ortholog_one2one,71.8085,71.0526,50.0,100.0
ENSG00000172209,GPR22,ENSMUSG00000044067,ortholog_one2one,96.7667,96.9907,100.0,100.0
ENSG00000241685,ARPC1A,ENSMUSG00000029621,ortholog_one2one,98.6487,98.6487,100.0,100.0
ENSG00000016391,CHDH,ENSMUSG00000015970,ortholog_one2one,83.165,82.8859,100.0,100.0
ENSG00000185739,SRL,ENSMUSG00000022519,ortholog_one2one,95.7717,49.7802,100.0,99.4
ENSG00000078902,TOLLIP,ENSMUSG00000025139,ortholog_one2one,92.7007,92.7007,100.0,100.0
ENSG00000051523,CYBA,ENSMUSG00000006519,ortholog_one2one,86.6667,88.0208,100.0,100.0
ENSG00000173585,CCR9,ENSMUSG00000029530,ortholog_one2one,85.6369,85.6369,100.0,100.0
ENSG00000188487,INSC,ENSMUSG00000048782,ortholog_one2one,94.3609,94.3609,75.0,100.0
ENSG00000177646,ACAD9,ENSMUSG00000027710,ortholog_one2one,85.9903,85.44,0.0,85.04
ENSG00000176842,IRX5,ENSMUSG00000031737,ortholog_one2one,93.1677,92.9752,100.0,100.0
ENSG00000122547,EEPD1,ENSMUSG00000036611,ortholog_one2one,90.6854,90.6854,50.0,100.0
ENSG00000083799,CYLD,ENSMUSG00000036712,ortholog_one2one,94.7699,94.8691,100.0,100.0
ENSG00000075856,SART3,ENSMUSG00000018974,ortholog_one2one,87.0197,87.1102,100.0,100.0
ENSG00000106483,SFRP4,ENSMUSG00000021319,ortholog_one2one,93.3526,92.0228,100.0,100.0
ENSG00000146731,CCT6A,ENSMUSG00000029447,ortholog_one2one,96.6102,96.6102,100.0,100.0
ENSG00000115648,MLPH,ENSMUSG00000026303,ortholog_one2one,64.1667,65.2542,100.0,99.89
ENSG00000177363,LRRN4CL,ENSMUSG00000071656,ortholog_one2one,68.0672,67.7824,100.0,100.0
ENSG00000176472,ZNF575,ENSMUSG00000066721,ortholog_one2one,82.0408,84.1004,100.0,100.0
ENSG00000180773,SLC36A4,ENSMUSG00000043885,ortholog_one2one,88.2936,89.0,100.0,97.99
ENSG00000167578,RAB4B,ENSMUSG00000053291,ortholog_one2one,99.5305,99.5305,100.0,100.0
ENSG00000138459,SLC35A5,ENSMUSG00000022664,ortholog_one2one,85.8491,83.2952,100.0,100.0
ENSG00000007202,BLTP2,ENSMUSG00000010277,ortholog_one2one,94.4966,94.5389,100.0,100.0
ENSG00000105552,BCAT2,ENSMUSG00000030826,ortholog_one2one,83.4184,83.2061,100.0,100.0
ENSG00000177728,TMEM94,ENSMUSG00000020747,ortholog_one2one,95.5015,95.2206,100.0,100.0
ENSG00000168959,GRM5,ENSMUSG00000049583,ortholog_one2one,95.3795,96.0931,100.0,100.0
ENSG00000164062,APEH,ENSMUSG00000032590,ortholog_one2one,91.3934,91.3934,100.0,100.0
ENSG00000087494,PTHLH,ENSMUSG00000048776,ortholog_one2one,85.3107,86.2857,100.0,100.0
ENSG00000136048,DRAM1,ENSMUSG00000020057,ortholog_one2one,94.5378,94.5378,100.0,100.0
ENSG00000133895,MEN1,ENSMUSG00000024947,ortholog_one2one,96.3934,95.2998,100.0,100.0
ENSG00000139726,DENR,ENSMUSG00000023106,ortholog_one2one,96.4646,96.4646,100.0,100.0
ENSG00000065970,FOXJ2,ENSMUSG00000003154,ortholog_one2one,90.0697,91.5044,100.0,100.0
ENSG00000198270,TMEM116,ENSMUSG00000029452,ortholog_one2one,70.0297,64.8352,100.0,100.0
ENSG00000076321,KLHL20,ENSMUSG00000026705,ortholog_one2one,99.179,100.0,75.0,100.0
ENSG00000117984,CTSD,ENSMUSG00000007891,ortholog_one2one,80.5825,80.9756,100.0,100.0
ENSG00000125703,ATG4C,ENSMUSG00000028550,ortholog_one2one,90.393,90.393,100.0,100.0
ENSG00000216490,IFI30,ENSMUSG00000031838,ortholog_one2one,62.0,62.5,100.0,100.0
ENSG00000059758,CDK17,ENSMUSG00000020015,ortholog_one2one,98.6616,98.6616,100.0,100.0
ENSG00000104976,SNAPC2,ENSMUSG00000011837,ortholog_one2one,63.7725,59.3315,100.0,100.0
ENSG00000099797,TECR,ENSMUSG00000031708,ortholog_one2one,95.7792,95.7792,75.0,100.0
ENSG00000185238,PRMT3,ENSMUSG00000030505,ortholog_one2one,89.6422,90.1515,100.0,98.88
ENSG00000144857,BOC,ENSMUSG00000022687,ortholog_one2one,86.3677,86.7568,100.0,100.0
ENSG00000135148,TRAFD1,ENSMUSG00000042726,ortholog_one2one,76.1168,76.3793,100.0,100.0
ENSG00000149418,ST14,ENSMUSG00000031995,ortholog_one2one,81.8713,81.8713,100.0,100.0
ENSG00000150556,LYPD6B,ENSMUSG00000026765,ortholog_one2one,72.4638,87.2093,100.0,100.0
ENSG00000160058,BSDC1,ENSMUSG00000040859,ortholog_one2one,91.8605,92.5059,75.0,100.0
ENSG00000105784,RUNDC3B,ENSMUSG00000040570,ortholog_one2one,94.9561,94.7484,100.0,100.0
ENSG00000139370,SLC15A4,ENSMUSG00000029416,ortholog_one2one,86.3085,86.7596,100.0,100.0
ENSG00000132109,TRIM21,ENSMUSG00000030966,ortholog_one2one,68.4211,70.3463,75.0,100.0
ENSG00000011451,WIZ,ENSMUSG00000024050,ortholog_one2one,75.1721,84.273,100.0,99.95
ENSG00000144401,METTL21A,ENSMUSG00000025956,ortholog_one2one,89.4495,89.4495,100.0,100.0
ENSG00000180370,PAK2,ENSMUSG00000022781,ortholog_one2one,97.1374,97.1374,75.0,100.0
ENSG00000149781,FERMT3,ENSMUSG00000024965,ortholog_one2one,93.9668,93.6842,100.0,100.0
ENSG00000109065,NAT9,ENSMUSG00000015542,ortholog_one2one,81.6425,70.1245,100.0,100.0
ENSG00000106078,COBL,ENSMUSG00000020173,ortholog_one2one,67.0896,63.276,100.0,100.0
ENSG00000111452,ADGRD1,ENSMUSG00000044017,ortholog_one2one,80.6636,78.0731,100.0,100.0
ENSG00000074416,MGLL,ENSMUSG00000033174,ortholog_one2one,81.4697,84.1584,100.0,100.0
ENSG00000115604,IL18R1,ENSMUSG00000026070,ortholog_one2one,63.2163,63.6871,100.0,100.0
ENSG00000130733,YIPF2,ENSMUSG00000032182,ortholog_one2one,79.7468,80.7692,100.0,100.0
ENSG00000136718,IMP4,ENSMUSG00000026127,ortholog_one2one,97.9381,97.9381,50.0,100.0
ENSG00000114405,CEP15,ENSMUSG00000033111,ortholog_one2one,67.9688,68.5039,100.0,100.0
ENSG00000137474,MYO7A,ENSMUSG00000030761,ortholog_one2one,95.079,96.7386,75.0,100.0
ENSG00000168509,HJV,ENSMUSG00000038403,ortholog_one2one,87.0892,88.3333,50.0,100.0
ENSG00000163848,ZNF148,ENSMUSG00000022811,ortholog_one2one,97.6071,97.6071,100.0,100.0
ENSG00000132881,CPLANE2,ENSMUSG00000073733,ortholog_one2one,88.7597,88.7597,100.0,100.0
ENSG00000170989,S1PR1,ENSMUSG00000045092,ortholog_one2one,94.2408,94.2408,100.0,100.0
ENSG00000153898,MCOLN2,ENSMUSG00000011008,ortholog_one2one,79.5053,83.6431,75.0,100.0
ENSG00000007216,SLC13A2,ENSMUSG00000001095,ortholog_one2one,76.1824,76.9625,75.0,100.0
ENSG00000115226,FNDC4,ENSMUSG00000038552,ortholog_one2one,94.4444,95.671,100.0,100.0
ENSG00000162959,MEMO1,ENSMUSG00000058704,ortholog_one2one,99.3266,99.3266,100.0,100.0
ENSG00000158828,PINK1,ENSMUSG00000028756,ortholog_one2one,81.4114,81.5517,100.0,100.0
ENSG00000139624,CERS5,ENSMUSG00000023021,ortholog_one2one,76.5306,72.4638,100.0,100.0
ENSG00000128596,CCDC136,ENSMUSG00000029769,ortholog_one2one,69.5841,67.6495,100.0,100.0
ENSG00000176749,CDK5R1,ENSMUSG00000048895,ortholog_one2one,98.3713,98.3713,100.0,100.0
ENSG00000140995,DEF8,ENSMUSG00000001482,ortholog_one2one,93.1264,93.75,100.0,100.0
ENSG00000163157,TMOD4,ENSMUSG00000005628,ortholog_one2one,96.2319,96.2319,75.0,100.0
ENSG00000119041,GTF3C3,ENSMUSG00000041303,ortholog_one2one,93.4537,93.8775,100.0,100.0
ENSG00000266173,STRADA,ENSMUSG00000069631,ortholog_one2one,95.1276,95.1276,100.0,100.0
ENSG00000073008,PVR,ENSMUSG00000040511,ortholog_one2one,39.5683,40.4412,100.0,75.25
ENSG00000130813,SHFL,ENSMUSG00000038884,ortholog_one2one,94.8454,95.1724,100.0,100.0
ENSG00000139410,SDSL,ENSMUSG00000029596,ortholog_one2one,80.5471,80.5471,100.0,100.0
ENSG00000254986,DPP3,ENSMUSG00000063904,ortholog_one2one,92.9444,92.8184,100.0,100.0
ENSG00000143819,EPHX1,ENSMUSG00000038776,ortholog_one2one,83.5165,83.5165,50.0,100.0
ENSG00000126870,DYNC2I1,ENSMUSG00000042050,ortholog_one2one,70.3565,75.0751,75.0,97.14
ENSG00000105088,OLFM2,ENSMUSG00000032172,ortholog_one2one,94.7137,89.9582,100.0,100.0
ENSG00000042493,CAPG,ENSMUSG00000056737,ortholog_one2one,92.8161,92.5501,100.0,100.0
ENSG00000114850,SSR3,ENSMUSG00000027828,ortholog_one2one,98.9189,98.9189,100.0,100.0
ENSG00000167785,ZNF558,ENSMUSG00000074500,ortholog_one2one,80.0995,79.1155,50.0,100.0
ENSG00000110881,ASIC1,ENSMUSG00000023017,ortholog_one2one,97.5379,97.9087,100.0,100.0
ENSG00000154710,RABGEF1,ENSMUSG00000025340,ortholog_one2one,95.723,95.723,100.0,100.0
ENSG00000172037,LAMB2,ENSMUSG00000052911,ortholog_one2one,88.3204,88.2713,100.0,100.0
ENSG00000167755,KLK6,ENSMUSG00000050063,ortholog_one2one,68.4426,66.0079,100.0,100.0
ENSG00000150991,UBC,ENSMUSG00000008348,ortholog_one2one,99.854,93.188,100.0,97.43
ENSG00000205517,RGL3,ENSMUSG00000040146,ortholog_one2one,80.2817,80.3949,100.0,99.52
ENSG00000170633,RNF34,ENSMUSG00000029474,ortholog_one2one,88.9785,88.0319,100.0,100.0
ENSG00000140986,RPL3L,ENSMUSG00000002500,ortholog_one2one,95.5774,95.5774,100.0,100.0
ENSG00000073060,SCARB1,ENSMUSG00000037936,ortholog_one2one,79.5678,79.5678,100.0,100.0
ENSG00000102882,MAPK3,ENSMUSG00000063065,ortholog_one2one,97.0976,96.8421,100.0,100.0
ENSG00000106609,TMEM248,ENSMUSG00000053094,ortholog_one2one,94.586,94.586,100.0,100.0
ENSG00000110619,CARS1,ENSMUSG00000010755,ortholog_one2one,89.651,89.651,100.0,100.0
ENSG00000163755,HPS3,ENSMUSG00000027615,ortholog_one2one,80.9761,81.1377,75.0,100.0
ENSG00000105810,CDK6,ENSMUSG00000040274,ortholog_one2one,96.319,96.319,50.0,100.0
ENSG00000131143,COX4I1,ENSMUSG00000031818,ortholog_one2one,78.1065,78.1065,100.0,100.0
ENSG00000126524,SBDS,ENSMUSG00000025337,ortholog_one2one,97.2,97.2,75.0,100.0
ENSG00000116521,SCAMP3,ENSMUSG00000028049,ortholog_one2one,90.7781,90.0,100.0,100.0
ENSG00000073350,LLGL2,ENSMUSG00000020782,ortholog_one2one,90.7843,90.1655,100.0,100.0
ENSG00000168827,GFM1,ENSMUSG00000027774,ortholog_one2one,90.9454,90.9454,100.0,100.0
ENSG00000133612,AGAP3,ENSMUSG00000023353,ortholog_one2one,95.9385,96.044,100.0,100.0
ENSG00000067836,ROGDI,ENSMUSG00000022540,ortholog_one2one,94.4251,94.4251,100.0,100.0
ENSG00000158062,UBXN11,ENSMUSG00000012126,ortholog_one2one,75.3846,80.9917,100.0,100.0
ENSG00000060709,RIMBP2,ENSMUSG00000029420,ortholog_one2one,77.533,81.7971,100.0,100.0
ENSG00000114650,SCAP,ENSMUSG00000032485,ortholog_one2one,91.9468,92.163,100.0,100.0
ENSG00000116783,TNNI3K,ENSMUSG00000040086,ortholog_one2one,90.8982,91.0072,100.0,100.0
ENSG00000119820,YIPF4,ENSMUSG00000024072,ortholog_one2one,97.9508,97.1545,100.0,100.0
ENSG00000132329,RAMP1,ENSMUSG00000034353,ortholog_one2one,70.9459,70.9459,100.0,100.0
ENSG00000135617,PRADC1,ENSMUSG00000030008,ortholog_one2one,97.8723,97.8723,100.0,100.0
ENSG00000149743,TRPT1,ENSMUSG00000047656,ortholog_one2one,82.2134,83.5341,100.0,100.0
ENSG00000121350,PYROXD1,ENSMUSG00000041671,ortholog_one2one,85.0,85.3414,100.0,100.0
ENSG00000159723,AGRP,ENSMUSG00000005705,ortholog_one2one,79.5455,80.1527,100.0,100.0
ENSG00000125629,INSIG2,ENSMUSG00000003721,ortholog_one2one,96.8889,96.8889,100.0,100.0
ENSG00000069345,DNAJA2,ENSMUSG00000031701,ortholog_one2one,99.5146,99.5146,100.0,100.0
ENSG00000168397,ATG4B,ENSMUSG00000026280,ortholog_one2one,94.6565,94.6565,100.0,100.0
ENSG00000006016,CRLF1,ENSMUSG00000007888,ortholog_one2one,95.0237,94.3529,100.0,100.0
ENSG00000146830,GIGYF1,ENSMUSG00000029714,ortholog_one2one,91.5942,90.8046,100.0,100.0
ENSG00000007541,PIGQ,ENSMUSG00000025728,ortholog_one2one,83.6489,83.6489,100.0,100.0
ENSG00000143369,ECM1,ENSMUSG00000028108,ortholog_one2one,69.0741,66.7263,100.0,100.0
ENSG00000130818,ZNF426,ENSMUSG00000059475,ortholog_one2one,73.1047,71.8085,75.0,91.67
ENSG00000051128,HOMER3,ENSMUSG00000003573,ortholog_one2one,89.1967,89.6936,100.0,99.86
ENSG00000110536,PTPMT1,ENSMUSG00000063235,ortholog_one2one,81.0945,84.456,75.0,100.0
ENSG00000137672,TRPC6,ENSMUSG00000031997,ortholog_one2one,93.5553,93.6559,100.0,100.0
ENSG00000158850,B4GALT3,ENSMUSG00000052423,ortholog_one2one,96.6921,96.2025,100.0,100.0
ENSG00000196776,CD47,ENSMUSG00000055447,ortholog_one2one,72.1362,72.5857,100.0,100.0
ENSG00000064419,TNPO3,ENSMUSG00000012535,ortholog_one2one,99.3499,98.7083,100.0,100.0
