gene_symbol_human,ensembl_id,chrom,tss,phastcons_100way_2kb
FAM227B,ENSG00000166262,chr15,49620929,0.05726475005378597
ZFAT,ENSG00000066827,chr8,134713127,0.11206850003139698
SIGMAR1,ENSG00000147955,chr9,34637844,0.1433947500171198
COQ10A,ENSG00000135469,chr12,56266846,0.1391990001417871
MYBL1,ENSG00000185697,chr8,66614247,0.21511375025677262
PSME1,ENSG00000092010,chr14,24136156,0.18542600003769621
KLF3,ENSG00000109787,chr4,38664032,0.3133447501436167
PSAP,ENSG00000197746,chr10,71851330,0.07733800003924989
SRM,ENSG00000116649,chr1,11060053,0.1814797501890862
AP3B1,ENSG00000132842,chr5,78294762,0.08398125006380724
IFNGR1,ENSG00000027697,chr6,137219449,0.023732000002928542
PIGH,ENSG00000100564,chr14,67600286,0.09175300015637186
ENTPD8,ENSG00000188833,chr9,137441881,0.0926032500071742
SCOC,ENSG00000153130,chr4,140257286,0.10320325008389773
CACYBP,ENSG00000116161,chr1,174999163,0.03932875002769288
ZMYND15,ENSG00000141497,chr17,4739108,0.14735775021268638
GSKIP,ENSG00000100744,chr14,96363452,0.09951224996626842
CDH18,ENSG00000145526,chr5,20575873,0.16224050009826896
CAMSAP2,ENSG00000118200,chr1,200738893,0.15188150021556066
LOXL4,ENSG00000138131,chr10,98268650,0.10840975009248359
SNRPN,ENSG00000128739,chr15,24823637,0.01678950002818601
SLC17A5,ENSG00000119899,chr6,73654014,0.05499199402667927
CPNE3,ENSG00000085719,chr8,86514435,0.029864000004017725
PRKCD,ENSG00000163932,chr3,53156009,0.07539900014724117
H2BC4,ENSG00000180596,chr6,26124016,0.2075317501068057
DDX41,ENSG00000183258,chr5,177516979,0.20081399995074026
SCARA5,ENSG00000168079,chr8,27992834,0.0603917500336247
ALS2,ENSG00000003393,chr2,201782112,0.09931650005749543
CELF1,ENSG00000149187,chr11,47565569,0.07651950008008862
DELE1,ENSG00000081791,chr5,141923819,0.08213524997915374
LMOD3,ENSG00000163380,chr3,69123032,0.13031399996651452
NOTCH2,ENSG00000134250,chr1,120100779,0.10174749998759944
SCAPER,ENSG00000140386,chr15,76905970,0.08479924993557507
AKTIP,ENSG00000166971,chr16,53504411,0.06585849995611352
TLE4,ENSG00000106829,chr9,79571773,0.41290449993798395
ANKMY2,ENSG00000106524,chr7,16645831,0.20765650021081092
GTF2I,ENSG00000263001,chr7,74650231,0.14109575014162692
ERC1,ENSG00000082805,chr12,989998,0.12151725001743761
GPR160,ENSG00000173890,chr3,170037451,0.06405000008223578
HSD3B7,ENSG00000099377,chr16,30985143,0.32601050011406185
CCAR1,ENSG00000060339,chr10,68721012,0.12258525013941107
DDX11,ENSG00000013573,chr12,31073282,0.02539225000530132
LGALS4,ENSG00000171747,chr19,38813070,0.07366400013907697
SETDB1,ENSG00000143379,chr1,150926263,0.11900874991324963
IGFBP4,ENSG00000141753,chr17,40443446,0.1531162501272047
NTN5,ENSG00000142233,chr19,48673081,0.06160675006144447
PPP1R15A,ENSG00000087074,chr19,48872212,0.07640800004810444
CD53,ENSG00000143119,chr1,110871176,0.04994575001156772
TRAM2,ENSG00000065308,chr6,52577077,0.119286000126187
SGCD,ENSG00000170624,chr5,155870344,0.032347750008833824
SMU1,ENSG00000122692,chr9,33076694,0.0560722500164411
POPDC2,ENSG00000121577,chr3,119665324,0.06498800010801642
DECR2,ENSG00000242612,chr16,401854,0.061468500061659145
CIDEC,ENSG00000187288,chr3,9880256,0.09196525014034705
EIF1AD,ENSG00000175376,chr11,66002472,0.1946427500101563
RSPO2,ENSG00000147655,chr8,108083790,0.15781299996076267
WTIP,ENSG00000142279,chr19,34481682,0.09781399997277185
JAKMIP2,ENSG00000176049,chr5,147782775,0.2973697500988492
GFRA2,ENSG00000168546,chr8,21812370,0.10057475010334747
ARPIN,ENSG00000242498,chr15,89912952,0.03810875001977547
C2CD4D,ENSG00000225556,chr1,151840557,0.0947700000628829
HMGCLL1,ENSG00000146151,chr6,55579197,0.048721999993547795
AKAP8,ENSG00000105127,chr19,15379829,0.09781075017285185
ACSF2,ENSG00000167107,chr17,50426158,0.05109175006856094
CHGA,ENSG00000100604,chr14,92922630,0.09027700003082281
VAV3,ENSG00000134215,chr1,107965180,0.15716550005847238
ALKBH2,ENSG00000189046,chr12,109098462,0.12805200012173737
DDHD2,ENSG00000085788,chr8,38225218,0.2553780001567502
IFNLR1,ENSG00000185436,chr1,24187959,0.05388275009687641
ANO5,ENSG00000171714,chr11,21782659,0.07853475012720446
NOXA1,ENSG00000188747,chr9,137423350,0.08886125001864274
TDRD9,ENSG00000156414,chr14,103928456,0.034395249969442376
CLPX,ENSG00000166855,chr15,65185393,0.09478170427436565
CHRAC1,ENSG00000104472,chr8,140511311,0.05383050003813696
PLEKHG3,ENSG00000126822,chr14,64704102,0.11791250019846485
PPP1R12C,ENSG00000125503,chr19,55117639,0.07863674998478382
LCN8,ENSG00000204001,chr9,136758543,0.020936000052432065
GNG5,ENSG00000174021,chr1,84507237,0.08833425003505545
RAPSN,ENSG00000165917,chr11,47449192,0.17181050007260637
PAG1,ENSG00000076641,chr8,81112116,0.18762700016703457
ASF1B,ENSG00000105011,chr19,14136622,0.10569925009305006
PEX14,ENSG00000142655,chr1,10472288,0.05192425004974939
XAF1,ENSG00000132530,chr17,6755377,0.02431725002528401
SEC24C,ENSG00000176986,chr10,73744366,0.1509640001023363
ATPAF1,ENSG00000123472,chr1,46673867,0.20955175000315648
LRRC20,ENSG00000172731,chr10,70382650,0.08572700013872236
UBXN2B,ENSG00000215114,chr8,58411349,0.0589835000471212
ZFP28,ENSG00000196867,chr19,56538948,0.04125200001869234
EMSY,ENSG00000158636,chr11,76444887,0.22701350004028062
CR2,ENSG00000117322,chr1,207453024,0.040331250028393696
METTL3,ENSG00000165819,chr14,21511362,0.06874600008619018
CARD9,ENSG00000187796,chr9,136373683,0.04751624996511964
PARK7,ENSG00000116288,chr1,7954264,0.08068733754396788
CARF,ENSG00000138380,chr2,202912214,0.11436099999721046
TSACC,ENSG00000163467,chr1,156337314,0.10079400004440686
AP1G1,ENSG00000166747,chr16,71809201,0.16828325012509596
TYW3,ENSG00000162623,chr1,74733152,0.09745024995037238
MRAS,ENSG00000158186,chr3,138347648,0.06182750000889064
AP1M1,ENSG00000072958,chr19,16197854,0.09774499999338877
MAST2,ENSG00000086015,chr1,45786987,0.09283200008218409
GAK,ENSG00000178950,chr4,932411,0.054240250014641785
CHSY1,ENSG00000131873,chr15,101252048,0.17811325005919207
SRP9,ENSG00000143742,chr1,225777699,0.046385750066430774
CIDEB,ENSG00000136305,chr14,24311440,0.11851375003371505
CAND2,ENSG00000144712,chr3,12796472,0.06894628097102451
PACS2,ENSG00000179364,chr14,105300563,0.07220624995720573
ATG16L2,ENSG00000168010,chr11,72814138,0.08266499999983352
HMCES,ENSG00000183624,chr3,129278441,0.10107975015789271
EXOG,ENSG00000157036,chr3,38496127,0.07780500006637885
SURF4,ENSG00000148248,chr9,133376166,0.09106300014423323
LUC7L,ENSG00000007392,chr16,229463,0.3391590002605808
ANTXR2,ENSG00000163297,chr4,80125454,0.0818537501222454
ALDH7A1,ENSG00000164904,chr5,126595362,0.06886900003862684
KLHL36,ENSG00000135686,chr16,84643425,0.015405000015191034
UBE2O,ENSG00000175931,chr17,76453208,0.19056525023811263
METTL17,ENSG00000165792,chr14,20989973,0.08313649995485321
ANKRD45,ENSG00000183831,chr1,173669851,0.07174775005254196
BRSK2,ENSG00000174672,chr11,1389899,0.05950475004260079
FBXO34,ENSG00000178974,chr14,55271344,0.11894274995813611
SLC20A1,ENSG00000144136,chr2,112645854,0.21858150002526236
RTP2,ENSG00000198471,chr3,187702656,0.07890300010345527
SCUBE2,ENSG00000175356,chr11,9138114,0.26341175012322493
BCKDK,ENSG00000103507,chr16,31106107,0.04650200656378817
CLINT1,ENSG00000113282,chr5,157859169,0.1515082501253346
CCNB1,ENSG00000134057,chr5,69167004,0.1484952501198568
ZNF618,ENSG00000157657,chr9,113876052,0.36425725016003707
WDR37,ENSG00000047056,chr10,1049265,0.05634750004921807
ZNF706,ENSG00000120963,chr8,101207085,0.09714925009742728
PHF20L1,ENSG00000129292,chr8,132775311,0.13211850023499574
IP6K3,ENSG00000161896,chr6,33750520,0.015796500039141393
PLEKHA4,ENSG00000105559,chr19,48868855,0.1363149999830639
AIFM2,ENSG00000042286,chr10,70133269,0.03828850003206753
PKNOX2,ENSG00000165495,chr11,125164537,0.3382942502615624
PCSK7,ENSG00000160613,chr11,117232528,0.12591050016693772
GNE,ENSG00000159921,chr9,36277042,0.07417725003045052
BMF,ENSG00000104081,chr15,40108928,0.24353750034581753
COX20,ENSG00000203667,chr1,244835616,0.05983775000099558
NOL9,ENSG00000162408,chr1,6554536,0.10801702355715545
FUZ,ENSG00000010361,chr19,49817376,0.153125749951927
TYROBP,ENSG00000011600,chr19,35908301,0.10168950016869348
SERPINA5,ENSG00000188488,chr14,94561442,0.013907000020786655
ATXN2L,ENSG00000168488,chr16,28822999,0.18650274992964114
ALS2CL,ENSG00000178038,chr3,46694071,0.042617500025400656
CDS1,ENSG00000163624,chr4,84582879,0.09473324998791213
BDH2,ENSG00000164039,chr4,103099880,0.023263000058708714
UGDH,ENSG00000109814,chr4,39528311,0.09812649994032108
NDUFS5,ENSG00000168653,chr1,39026318,0.04592150013762875
ANKRD40CL,ENSG00000167117,chr17,50767570,0.03688625004453934
DMGDH,ENSG00000132837,chr5,79236038,0.26205450013733933
NAP1L1,ENSG00000187109,chr12,76085261,0.11288774998055305
TRIQK,ENSG00000205133,chr8,93017786,0.09773875010982738
ATG5,ENSG00000057663,chr6,106326477,0.07907525010354584
CHAD,ENSG00000136457,chr17,50468976,0.2888902501405973
PAQR8,ENSG00000170915,chr6,52361421,0.0628412500951672
ANKRD40,ENSG00000154945,chr17,50707914,0.20781600019187318
FRA10AC1,ENSG00000148690,chr10,93703294,0.11564724998897873
GATAD2A,ENSG00000167491,chr19,19385638,0.09300900008520693
SLTM,ENSG00000137776,chr15,58933991,0.22608850016846554
IFT25,ENSG00000081870,chr1,53946588,0.117623500276095
RNF220,ENSG00000187147,chr1,44405185,0.3401240001372935
HECA,ENSG00000112406,chr6,139135080,0.1959150001370581
CTSH,ENSG00000103811,chr15,78949574,0.010245500004093628
MTRES1,ENSG00000130349,chr6,107028184,0.08035825009833207
ITPKB,ENSG00000143772,chr1,226739323,0.22617025003544405
ANPEP,ENSG00000166825,chr15,89815401,0.020869500013417565
EHF,ENSG00000135373,chr11,34617044,0.058040000118489844
MOB3B,ENSG00000120162,chr9,27529814,0.10555849997090991
ADAM23,ENSG00000114948,chr2,206443498,0.2181095002180373
OSCAR,ENSG00000170909,chr19,54102692,0.07175850008742418
PRMT7,ENSG00000132600,chr16,68310916,0.0950942500391393
MCM6,ENSG00000076003,chr2,135876479,0.06652874998780317
LRRC8E,ENSG00000171017,chr19,7888500,0.06272450002603
TJP3,ENSG00000105289,chr19,3708356,0.05582475007636822
IPO9,ENSG00000198700,chr1,201829104,0.1327157500545727
USP3,ENSG00000140455,chr15,63504501,0.1861442499916593
EIF2B5,ENSG00000145191,chr3,184135038,0.13091025011672172
FOSL1,ENSG00000175592,chr11,65900573,0.09717700003681239
SDHB,ENSG00000117118,chr1,17054151,0.06591200001558173
PSMC6,ENSG00000100519,chr14,52707156,0.15114125000525383
ME3,ENSG00000151376,chr11,86672636,0.08635350006743102
ATP2C1,ENSG00000017260,chr3,130850511,0.16459100019570905
STAR,ENSG00000147465,chr8,38151061,0.053087500033172544
SCYL2,ENSG00000136021,chr12,100266830,0.10530900003251736
CAMTA2,ENSG00000108509,chr17,4987684,0.2694207502276695
PITPNM1,ENSG00000110697,chr11,67506263,0.2575217500364233
STXBP4,ENSG00000166263,chr17,54968727,0.07896150004072115
MTPAP,ENSG00000107951,chr10,30374448,0.1754645001118479
TNC,ENSG00000041982,chr9,115118257,0.17463050014921463
CDC42EP4,ENSG00000179604,chr17,73312005,0.11249425007009996
KCTD20,ENSG00000112078,chr6,36442767,0.05687575009212014
ASH2L,ENSG00000129691,chr8,38105493,0.13638074999910896
DCUN1D4,ENSG00000109184,chr4,51843000,0.26280075024851246
NACA,ENSG00000196531,chr12,56731628,0.1010999999306514
FAM149B1,ENSG00000138286,chr10,73168119,0.24979224976050318
RASA2,ENSG00000155903,chr3,141486967,0.15915425015601795
NUCB2,ENSG00000070081,chr11,17208072,0.1598742500701337
RCC2,ENSG00000179051,chr1,17439772,0.2508912499912549
TNFRSF25,ENSG00000215788,chr1,6466181,0.10197975012447569
SLC38A2,ENSG00000134294,chr12,46372832,0.2007590002407669
TMEM268,ENSG00000157693,chr9,114611206,0.04089800008779275
GNL1,ENSG00000204590,chr6,30556603,0.30648000021005284
GRB14,ENSG00000115290,chr2,164622472,0.25385950015782144
SLU7,ENSG00000164609,chr5,160421711,0.10035775003035087
TENT5A,ENSG00000112773,chr6,81752774,0.2202905000950559
RECQL4,ENSG00000160957,chr8,144517845,0.07148150004143827
ECPAS,ENSG00000136813,chr9,111484745,0.10294625003525289
MAP6,ENSG00000171533,chr11,75669038,0.24439600015155155
ZNF362,ENSG00000160094,chr1,33256359,0.3030745001178293
NLRP12,ENSG00000142405,chr19,53824403,0.09915125005334266
CYTH1,ENSG00000108669,chr17,78782298,0.033044249999366004
ASB2,ENSG00000100628,chr14,93978831,0.02145775005800533
PDCD1,ENSG00000188389,chr2,241858894,0.013375250029348536
FAAP20,ENSG00000162585,chr1,2212720,0.07517300006881124
HDHD3,ENSG00000119431,chr9,113377473,0.05524550008587539
VAT1,ENSG00000108828,chr17,43025123,0.14510300011109212
UTP18,ENSG00000011260,chr17,51260491,0.28194475017787773
MYH6,ENSG00000197616,chr14,23408945,0.19753050020517549
ANKRD66,ENSG00000230062,chr6,46746933,0.027018999965919648
WDR19,ENSG00000157796,chr4,39182494,0.06451875009172363
CNGA1,ENSG00000198515,chr4,48017301,0.056100250047747977
CRABP2,ENSG00000143320,chr1,156708094,0.17405150023195892
NR4A2,ENSG00000153234,chr2,156342348,0.2679365000182879
ACBD5,ENSG00000107897,chr10,27243046,0.15525950002257013
RBP2,ENSG00000114113,chr3,139480767,0.07443300006934442
RNF182,ENSG00000180537,chr6,13924446,0.13282924996959627
ALDH2,ENSG00000111275,chr12,111766887,0.04856275015484425
VDAC2,ENSG00000165637,chr10,75209983,0.11366249997951672
SIDT1,ENSG00000072858,chr3,113532400,0.10956900000639143
PPP1R14A,ENSG00000167641,chr19,38256557,0.0750750001995184
TONSL,ENSG00000160949,chr8,144444473,0.12511900017174776
GPC1,ENSG00000063660,chr2,240435636,0.04644100003744825
ARMC1,ENSG00000104442,chr8,65634217,0.05680425014422508
KIFC3,ENSG00000140859,chr16,57863053,0.055577750013006154
MGAT4B,ENSG00000161013,chr5,179806979,0.0690360001109948
SIRT1,ENSG00000096717,chr10,67884656,0.1643245000728057
ZFP2,ENSG00000198939,chr5,178895889,0.061768250057270054
FANCA,ENSG00000187741,chr16,89816977,0.04089550005577621
ST6GALNAC6,ENSG00000160408,chr9,127906616,0.06683925006966455
THOC3,ENSG00000051596,chr5,176034680,0.09212735137555025
EXO1,ENSG00000174371,chr1,241847967,0.03275175000744639
CIAPIN1,ENSG00000005194,chr16,57447420,0.05698850004639826
RALGPS1,ENSG00000136828,chr9,126914774,0.13122450007448788
PRXL2A,ENSG00000122378,chr10,80406443,0.07106999999415711
HNRNPF,ENSG00000169813,chr10,43409523,0.0801252500921837
LDAH,ENSG00000118961,chr2,20823130,0.09027572247816404
FBXO36,ENSG00000153832,chr2,229922302,0.23440925028739729
NPTN,ENSG00000156642,chr15,73634134,0.14626600026164668
SCN3B,ENSG00000166257,chr11,123655244,0.12049525004843599
FKBPL,ENSG00000204315,chr6,32131070,0.12177300002623816
FSAF1,ENSG00000143633,chr1,231241187,0.07840624984807801
PPIP5K2,ENSG00000145725,chr5,103120149,0.05261450009912369
MIDEAS,ENSG00000156030,chr14,73790285,0.1786012501513469
NTPCR,ENSG00000135778,chr1,232950564,0.03962125003614347
TMEM51,ENSG00000171729,chr1,15152498,0.052599750084482366
ST6GALNAC2,ENSG00000070731,chr17,76586956,0.022334500075114193
MUL1,ENSG00000090432,chr1,20508151,0.0733160001380602
DDX5,ENSG00000108654,chr17,64508199,0.15092475003938308
FBLN5,ENSG00000140092,chr14,91948064,0.1740212501405913
ANXA9,ENSG00000143412,chr1,150981321,0.09724750006163958
EXD2,ENSG00000081177,chr14,69191498,0.09083650014005253
PARVA,ENSG00000197702,chr11,12377482,0.14538300003510085
FKTN,ENSG00000106692,chr9,105558122,0.07561375013971701
LAMTOR2,ENSG00000116586,chr1,156054738,0.19043525012137252
GLT8D2,ENSG00000120820,chr12,104064468,0.1315625001262233
BDKRB2,ENSG00000168398,chr14,96204526,0.037236750108015255
GABRA2,ENSG00000151834,chr4,46475230,0.06314900010530254
CLMP,ENSG00000166250,chr11,123196697,0.09244125008638367
CASP7,ENSG00000165806,chr10,113679162,0.059142579219873224
KCNT1,ENSG00000107147,chr9,135702185,0.004304000017320504
ACVR2A,ENSG00000121989,chr2,147844378,0.4555065007324447
ABHD16A,ENSG00000204427,chr6,31703356,0.18775325017029537
KIF2C,ENSG00000142945,chr1,44739817,0.11437719531715097
BBS7,ENSG00000138686,chr4,121870494,0.0761350001882529
FOXP4,ENSG00000137166,chr6,41546363,0.18025075021135853
CSF1R,ENSG00000182578,chr5,150113372,0.11018475005260553
PPP1R27,ENSG00000182676,chr17,81835050,0.15277374992865952
RSAD1,ENSG00000136444,chr17,50478820,0.11537550004053627
MSANTD3,ENSG00000066697,chr9,100426693,0.14813900009842473
ARPC2,ENSG00000163466,chr2,218216630,0.1984227500705747
NDNF,ENSG00000173376,chr4,121074085,0.11062725001975196
OPLAH,ENSG00000178814,chr8,144064091,0.062310499995510325
ZNF276,ENSG00000158805,chr16,89720400,0.04889200001489371
RARRES1,ENSG00000118849,chr3,158732798,0.05273450007056817
SCN1B,ENSG00000105711,chr19,35030447,0.10026475003143423
TRIM9,ENSG00000100505,chr14,51096078,0.290400000062742
PLPP7,ENSG00000160539,chr9,131289459,0.16774575013798312
ARHGAP10,ENSG00000071205,chr4,147731922,0.12129732444676286
ADGRF4,ENSG00000153294,chr6,47685864,0.028136000030877767
MARK3,ENSG00000075413,chr14,103385361,0.10557750011567259
GLRB,ENSG00000109738,chr4,157076100,0.05086975011276081
NDUFC1,ENSG00000109390,chr4,139302564,0.17321250008279457
THG1L,ENSG00000113272,chr5,157731412,0.11044100005441577
DOCK2,ENSG00000134516,chr5,169637249,0.11532550007587997
NRN1,ENSG00000124785,chr6,6008688,0.1903035000251839
SAP30L,ENSG00000164576,chr5,154445997,0.20381874996851548
ANKDD1B,ENSG00000189045,chr5,75611182,0.13355474999759462
PACSIN3,ENSG00000165912,chr11,47187487,0.16444824999768753
FXYD3,ENSG00000089356,chr19,35115521,0.09382199999233126
GPR3,ENSG00000181773,chr1,27392622,0.2730762501498684
CARMIL3,ENSG00000186648,chr14,24052009,0.2429482500880258
STX4,ENSG00000103496,chr16,31032889,0.2070642501056718
CLK3,ENSG00000179335,chr15,74598500,0.12257525004405762
MTFR1,ENSG00000066855,chr8,65644684,0.05046725011343369
RRP15,ENSG00000067533,chr1,218285290,0.044882000028097536
PLCD4,ENSG00000115556,chr2,218607855,0.09934224996264675
RAB15,ENSG00000139998,chr14,64973226,0.10458500004326925
ALKBH6,ENSG00000239382,chr19,36014297,0.27092025008503695
TNPO2,ENSG00000105576,chr19,12724011,0.12092425014686888
MAP3K13,ENSG00000073803,chr3,185282941,0.06135650010345853
STK3,ENSG00000104375,chr8,98942827,0.2424097501784272
GASK1B,ENSG00000164125,chr4,158174249,0.07606550009601051
REEP1,ENSG00000068615,chr2,86338083,0.10326599987762165
NT5DC1,ENSG00000178425,chr6,116100837,0.06594150008191355
CEP57L1,ENSG00000183137,chr6,109095105,0.20387900028904551
FERMT2,ENSG00000073712,chr14,52952435,0.172146750062675
QTRT2,ENSG00000151576,chr3,114005833,0.18085675008036195
FRS3,ENSG00000137218,chr6,41787570,0.1608312502230692
FAM53C,ENSG00000120709,chr5,138331935,0.123162749983283
RCN2,ENSG00000117906,chr15,76931738,0.12758500009623822
NOD2,ENSG00000167207,chr16,50693217,0.029939499999192775
HEATR1,ENSG00000119285,chr1,236604516,0.1237747500386322
HSPBP1,ENSG00000133265,chr19,55280930,0.07770150009167265
RCCD1,ENSG00000166965,chr15,90954825,0.12789575008387327
LHX4,ENSG00000121454,chr1,180230188,0.23364450011981536
ANXA2,ENSG00000182718,chr15,60402883,0.14541600016504527
LRRC28,ENSG00000168904,chr15,99250937,0.08041925010408159
DDX19A,ENSG00000168872,chr16,70346861,0.07465750006458256
TMEM201,ENSG00000188807,chr1,9588721,0.07817549995562877
PGS1,ENSG00000087157,chr17,78378637,0.11450424996227958
UNC45A,ENSG00000140553,chr15,90930180,0.19042850005798392
SLC47A1,ENSG00000142494,chr17,19495385,0.1615957500114455
TTC8,ENSG00000165533,chr14,88824153,0.08264025008238969
GDPGP1,ENSG00000183208,chr15,90233471,0.08436250004678732
MLH3,ENSG00000119684,chr14,75051532,0.1871795001522405
EEF1D,ENSG00000104529,chr8,143599541,0.29744125023105883
DDX19B,ENSG00000157349,chr16,70289663,0.06125475010942318
ANKRD2,ENSG00000165887,chr10,97572499,0.0916310001029342
ARHGEF2,ENSG00000116584,chr1,156007070,0.10287975008855574
ABI3BP,ENSG00000154175,chr3,100993515,0.20595549999410287
ALDH1B1,ENSG00000137124,chr9,38392623,0.05490125004653237
ULK2,ENSG00000083290,chr17,19867937,0.09305400000078953
CLN6,ENSG00000128973,chr15,68257211,0.11019227649249225
RASSF3,ENSG00000153179,chr12,64507001,0.09656875009511715
SMOC2,ENSG00000112562,chr6,168440656,0.08444125009243726
PC,ENSG00000173599,chr11,66958524,0.1800953804583
AURKAIP1,ENSG00000175756,chr1,1375521,0.08992450008224114
DUSP8,ENSG00000184545,chr11,1573076,0.04434650008767494
FAM241B,ENSG00000171224,chr10,69630241,0.06142725012655137
USP24,ENSG00000162402,chr1,55215753,0.13440999999165068
LONP1,ENSG00000196365,chr19,5720572,0.09420000010260264
TRIM31,ENSG00000204616,chr6,30113090,0.043469750008400296
RPL22,ENSG00000116251,chr1,6209389,0.2209725000736944
MFAP5,ENSG00000197614,chr12,8672519,0.10458675000505173
GALNS,ENSG00000141012,chr16,88856970,0.06427500005994807
