human_ensembl_id,human_gene_name,lemur_ensembl_id
ENSG00000114738,MAPKAPK3,ENSMICG00000013169
ENSG00000072849,DERL2,ENSMICG00000012735
ENSG00000196189,SEMA4A,ENSMICG00000002242
ENSG00000109062,NHERF1,ENSMICG00000036133
ENSG00000127952,STYXL1,ENSMICG00000003929
ENSG00000198720,ANKRD13B,ENSMICG00000013392
ENSG00000172936,MYD88,ENSMICG00000048892
ENSG00000108852,MPP2,ENSMICG00000005632
ENSG00000084628,NKAIN1,ENSMICG00000009329
ENSG00000144815,NXPE3,ENSMICG00000048875
ENSG00000196411,EPHB4,ENSMICG00000009440
ENSG00000163161,ERCC3,ENSMICG00000009578
ENSG00000117408,IPO13,ENSMICG00000011003
ENSG00000143499,SMYD2,ENSMICG00000011606
ENSG00000106089,STX1A,ENSMICG00000008224
ENSG00000214063,TSPAN4,ENSMICG00000034279
ENSG00000153250,RBMS1,ENSMICG00000008325
ENSG00000126581,BECN1,ENSMICG00000010391
ENSG00000164708,PGAM2,ENSMICG00000013345
ENSG00000203705,TATDN3,ENSMICG00000014664
ENSG00000164659,ELAPOR2,ENSMICG00000013590
ENSG00000182973,CNOT10,ENSMICG00000049234
ENSG00000146701,MDH2,ENSMICG00000003939
ENSG00000167549,CORO6,ENSMICG00000013407
ENSG00000054356,PTPRN,ENSMICG00000000810
ENSG00000006704,GTF2IRD1,ENSMICG00000010230
ENSG00000143294,PRCC,ENSMICG00000008957
ENSG00000221926,TRIM16,ENSMICG00000034450
ENSG00000159352,PSMD4,ENSMICG00000016117
ENSG00000145103,ILDR1,ENSMICG00000049269
ENSG00000171109,MFN1,ENSMICG00000049257
ENSG00000159842,ABR,ENSMICG00000009381
ENSG00000135931,ARMC9,ENSMICG00000004177
ENSG00000168003,SLC3A2,ENSMICG00000017390
ENSG00000143093,STRIP1,ENSMICG00000005215
ENSG00000174516,PELI3,ENSMICG00000003763
ENSG00000143641,GALNT2,ENSMICG00000004134
ENSG00000183726,TMEM50A,ENSMICG00000016225
ENSG00000006125,AP2B1,ENSMICG00000017045
ENSG00000049449,RCN1,ENSMICG00000027735
ENSG00000175467,SART1,ENSMICG00000030096
ENSG00000178252,WDR6,ENSMICG00000007852
ENSG00000116406,EDEM3,ENSMICG00000005929
ENSG00000178149,DALRD3,ENSMICG00000007858
ENSG00000023191,RNH1,ENSMICG00000031658
ENSG00000085662,AKR1B1,ENSMICG00000001921
ENSG00000117598,PLPPR5,ENSMICG00000030430
ENSG00000168237,GLYCTK,ENSMICG00000030257
ENSG00000135912,TTLL4,ENSMICG00000005204
ENSG00000162552,WNT4,ENSMICG00000000391
ENSG00000152601,MBNL1,ENSMICG00000049530
ENSG00000162614,NEXN,ENSMICG00000014456
ENSG00000115657,ABCB6,ENSMICG00000000778
ENSG00000066135,KDM4A,ENSMICG00000007152
ENSG00000170043,TRAPPC1,ENSMICG00000033485
ENSG00000055130,CUL1,ENSMICG00000011113
ENSG00000125450,NUP85,ENSMICG00000007562
ENSG00000158286,RNF207,ENSMICG00000009424
ENSG00000204634,TBC1D8,ENSMICG00000046616
ENSG00000013297,CLDN11,ENSMICG00000048893
ENSG00000158488,CD1E,ENSMICG00000010222
ENSG00000154928,EPHB1,ENSMICG00000049112
ENSG00000131467,PSME3,ENSMICG00000010398
ENSG00000115271,GCA,ENSMICG00000032511
ENSG00000163637,PRICKLE2,ENSMICG00000033980
ENSG00000183873,SCN5A,ENSMICG00000049061
ENSG00000185090,MANEAL,ENSMICG00000011948
ENSG00000078018,MAP2,ENSMICG00000009887
ENSG00000054282,SDCCAG8,ENSMICG00000015485
ENSG00000141052,MYOCD,ENSMICG00000002408
ENSG00000070759,TESK2,ENSMICG00000029805
ENSG00000106086,PLEKHA8,ENSMICG00000012195
ENSG00000037042,TUBG2,ENSMICG00000044881
ENSG00000182118,FAM89A,ENSMICG00000027871
ENSG00000120656,TAF12,ENSMICG00000033777
ENSG00000143847,PPFIA4,ENSMICG00000005134
ENSG00000168259,DNAJC7,ENSMICG00000011908
ENSG00000105982,RNF32,ENSMICG00000015458
ENSG00000135766,EGLN1,ENSMICG00000010348
ENSG00000118217,ATF6,ENSMICG00000000038
ENSG00000197415,VEPH1,ENSMICG00000049487
ENSG00000188191,PRKAR1B,ENSMICG00000015712
ENSG00000088179,PTPN4,ENSMICG00000046058
ENSG00000196083,IL1RAP,ENSMICG00000049250
ENSG00000169504,CLIC4,ENSMICG00000038442
ENSG00000158882,TOMM40L,ENSMICG00000007287
ENSG00000108840,HDAC5,ENSMICG00000002609
ENSG00000164818,DNAAF5,ENSMICG00000044352
ENSG00000142920,AZIN2,ENSMICG00000012460
ENSG00000071051,NCK2,ENSMICG00000000231
ENSG00000106263,EIF3B,ENSMICG00000010103
ENSG00000163017,ACTG2,ENSMICG00000006029
ENSG00000185104,FAF1,ENSMICG00000003299
ENSG00000163661,PTX3,ENSMICG00000049341
ENSG00000114626,ABTB1,ENSMICG00000031555
ENSG00000163006,CCDC138,ENSMICG00000011882
ENSG00000113851,CRBN,ENSMICG00000016619
ENSG00000236782,ZNF593OS,ENSMICG00000034234
ENSG00000173369,C1QB,ENSMICG00000047215
ENSG00000198758,EPS8L3,ENSMICG00000005191
ENSG00000093183,SEC22C,ENSMICG00000049033
ENSG00000196141,SPATS2L,ENSMICG00000003956
ENSG00000072756,TRNT1,ENSMICG00000016615
ENSG00000122786,CALD1,ENSMICG00000014537
ENSG00000160746,ANO10,ENSMICG00000011622
ENSG00000117480,FAAH,ENSMICG00000010595
ENSG00000178971,CTC1,ENSMICG00000013795
ENSG00000116668,SWT1,ENSMICG00000014975
ENSG00000114857,NKTR,ENSMICG00000049171
ENSG00000108405,P2RX1,ENSMICG00000004652
ENSG00000143147,GPR161,ENSMICG00000011715
ENSG00000108639,SYNGR2,ENSMICG00000030572
ENSG00000247596,TWF2,ENSMICG00000002719
ENSG00000141738,GRB7,ENSMICG00000010557
ENSG00000164088,PPM1M,ENSMICG00000002725
ENSG00000136628,EPRS1,ENSMICG00000038220
ENSG00000163931,TKT,ENSMICG00000010917
ENSG00000169087,HSPBAP1,ENSMICG00000048921
ENSG00000113838,TBCCD1,ENSMICG00000049446
ENSG00000167291,TBC1D16,ENSMICG00000028854
ENSG00000134070,IRAK2,ENSMICG00000002378
ENSG00000117707,PROX1,ENSMICG00000011593
ENSG00000117676,RPS6KA1,ENSMICG00000007848
ENSG00000113971,NPHP3,ENSMICG00000048905
ENSG00000161204,ABCF3,ENSMICG00000049418
ENSG00000141314,RHBDL3,ENSMICG00000007783
ENSG00000108591,DRG2,ENSMICG00000012598
ENSG00000177565,TBL1XR1,ENSMICG00000049448
ENSG00000184060,ADAP2,ENSMICG00000003621
ENSG00000160062,ZBTB8A,ENSMICG00000028795
ENSG00000141258,SGSM2,ENSMICG00000012965
ENSG00000115221,ITGB6,ENSMICG00000008312
ENSG00000136478,TEX2,ENSMICG00000005725
ENSG00000011566,MAP4K3,ENSMICG00000013218
ENSG00000180198,RCC1,ENSMICG00000047487
ENSG00000127252,PLAAT1,ENSMICG00000049538
ENSG00000156983,BRPF1,ENSMICG00000015227
ENSG00000132591,ERAL1,ENSMICG00000005345
ENSG00000114439,BBX,ENSMICG00000049362
ENSG00000197879,MYO1C,ENSMICG00000003839
ENSG00000116120,FARSB,ENSMICG00000002495
ENSG00000152527,PLEKHH2,ENSMICG00000010406
ENSG00000115840,SLC25A12,ENSMICG00000006956
ENSG00000187815,ZFP69,ENSMICG00000007201
ENSG00000181038,METTL23,ENSMICG00000016953
ENSG00000117281,CD160,ENSMICG00000038733
ENSG00000130775,THEMIS2,ENSMICG00000011084
ENSG00000005882,PDK2,ENSMICG00000007219
ENSG00000162654,GBP4,ENSMICG00000035538
ENSG00000198218,QRICH1,ENSMICG00000028751
ENSG00000170190,SLC16A5,ENSMICG00000017486
ENSG00000117133,RPF1,ENSMICG00000012349
ENSG00000122482,ZNF644,ENSMICG00000015207
ENSG00000135917,SLC19A3,ENSMICG00000013255
ENSG00000155893,PXYLP1,ENSMICG00000048945
ENSG00000041988,THAP3,ENSMICG00000034617
ENSG00000120093,HOXB3,ENSMICG00000007522
ENSG00000163001,CFAP36,ENSMICG00000017446
ENSG00000175206,NPPA,ENSMICG00000003392
ENSG00000162511,LAPTM5,ENSMICG00000011554
ENSG00000204859,ZBTB48,ENSMICG00000016317
ENSG00000163686,ABHD6,ENSMICG00000014529
ENSG00000138078,PREPL,ENSMICG00000004928
ENSG00000114670,NEK11,ENSMICG00000048899
ENSG00000143761,ARF1,ENSMICG00000047362
ENSG00000055732,MCOLN3,ENSMICG00000014973
ENSG00000160602,NEK8,ENSMICG00000005332
ENSG00000278259,MYO19,ENSMICG00000004193
ENSG00000143196,DPT,ENSMICG00000013173
ENSG00000065243,PKN2,ENSMICG00000035571
ENSG00000211456,SACM1L,ENSMICG00000049064
ENSG00000115756,HPCAL1,ENSMICG00000029256
ENSG00000154309,DISP1,ENSMICG00000033846
ENSG00000143401,ANP32E,ENSMICG00000045618
ENSG00000174839,DENND6A,ENSMICG00000002018
ENSG00000126062,TMEM115,ENSMICG00000044635
ENSG00000108883,EFTUD2,ENSMICG00000016592
ENSG00000162576,MXRA8,ENSMICG00000032614
ENSG00000177479,ARIH2,ENSMICG00000007837
ENSG00000158473,CD1D,ENSMICG00000037665
ENSG00000065978,YBX1,ENSMICG00000014984
ENSG00000115008,IL1A,ENSMICG00000033464
ENSG00000082126,MPP4,ENSMICG00000013369
ENSG00000118292,C1orf54,ENSMICG00000015318
ENSG00000008130,NADK,ENSMICG00000015125
ENSG00000278311,GGNBP2,ENSMICG00000004202
ENSG00000077380,DYNC1I2,ENSMICG00000006950
ENSG00000141576,RNF157,ENSMICG00000013253
ENSG00000116670,MAD2L2,ENSMICG00000001187
ENSG00000179314,WSCD1,ENSMICG00000013616
ENSG00000141293,SKAP1,ENSMICG00000047158
ENSG00000177885,GRB2,ENSMICG00000007414
ENSG00000010244,ZNF207,ENSMICG00000002395
ENSG00000129673,AANAT,ENSMICG00000047145
ENSG00000162618,ADGRL4,ENSMICG00000014527
ENSG00000141696,P3H4,ENSMICG00000011838
ENSG00000006062,MAP3K14,ENSMICG00000003887
ENSG00000174151,CYB561D1,ENSMICG00000016408
ENSG00000092931,MFSD11,ENSMICG00000016959
ENSG00000168890,TMEM150A,ENSMICG00000026572
ENSG00000142949,PTPRF,ENSMICG00000007128
ENSG00000035862,TIMP2,ENSMICG00000032201
ENSG00000144504,ANKMY1,ENSMICG00000047966
ENSG00000161547,SRSF2,ENSMICG00000016956
ENSG00000141540,TTYH2,ENSMICG00000008496
ENSG00000171401,KRT13,ENSMICG00000012884
ENSG00000121067,SPOP,ENSMICG00000006987
ENSG00000115361,ACADL,ENSMICG00000009991
ENSG00000114354,TFG,ENSMICG00000049522
ENSG00000115594,IL1R1,ENSMICG00000047136
ENSG00000116809,ZBTB17,ENSMICG00000001933
ENSG00000163702,IL17RC,ENSMICG00000002318
ENSG00000117411,B4GALT2,ENSMICG00000029762
ENSG00000123607,TTC21B,ENSMICG00000015487
ENSG00000007923,DNAJC11,ENSMICG00000016354
ENSG00000188612,SUMO2,ENSMICG00000030533
ENSG00000033627,ATP6V0A1,ENSMICG00000010226
ENSG00000126705,AHDC1,ENSMICG00000029375
ENSG00000170035,UBE2E3,ENSMICG00000001647
ENSG00000196187,TMEM63A,ENSMICG00000004058
ENSG00000134313,KIDINS220,ENSMICG00000010065
ENSG00000115649,CNPPD1,ENSMICG00000000769
ENSG00000107404,DVL1,ENSMICG00000014215
ENSG00000119787,ATL2,ENSMICG00000004240
ENSG00000160712,IL6R,ENSMICG00000001408
ENSG00000159202,UBE2Z,ENSMICG00000046102
ENSG00000161649,CD300LG,ENSMICG00000005625
ENSG00000134222,PSRC1,ENSMICG00000016308
ENSG00000232859,LYRM9,ENSMICG00000027726
ENSG00000214226,C17orf67,ENSMICG00000047765
ENSG00000132185,FCRLA,ENSMICG00000000037
ENSG00000108349,CASC3,ENSMICG00000003321
ENSG00000143811,PYCR2,ENSMICG00000017416
ENSG00000153201,RANBP2,ENSMICG00000011864
ENSG00000243710,CFAP57,ENSMICG00000007008
ENSG00000083454,P2RX5,ENSMICG00000015755
ENSG00000005448,WDR54,ENSMICG00000006170
ENSG00000162836,ACP6,ENSMICG00000005556
ENSG00000115020,PIKFYVE,ENSMICG00000009805
ENSG00000143318,CASQ1,ENSMICG00000007986
ENSG00000117395,EBNA1BP2,ENSMICG00000007000
ENSG00000007168,PAFAH1B1,ENSMICG00000031621
ENSG00000158161,EYA3,ENSMICG00000011109
ENSG00000011295,TTC19,ENSMICG00000007108
ENSG00000141577,CEP131,ENSMICG00000030567
ENSG00000138378,STAT4,ENSMICG00000002951
ENSG00000284770,TBCE,ENSMICG00000007372
ENSG00000144028,SNRNP200,ENSMICG00000004710
ENSG00000163217,BMP10,ENSMICG00000044994
ENSG00000244045,VMA12,ENSMICG00000005087
ENSG00000153827,TRIP12,ENSMICG00000005740
ENSG00000157916,RER1,ENSMICG00000016433
ENSG00000186868,MAPT,ENSMICG00000004872
ENSG00000197956,S100A6,ENSMICG00000026326
ENSG00000282881,TMEM275,ENSMICG00000043204
ENSG00000004487,KDM1A,ENSMICG00000013347
ENSG00000142733,MAP3K6,ENSMICG00000015758
ENSG00000141279,NPEPPS,ENSMICG00000012034
ENSG00000162368,CMPK1,ENSMICG00000005386
ENSG00000081721,DUSP12,ENSMICG00000035927
ENSG00000162591,MEGF6,ENSMICG00000041971
ENSG00000141524,TMC6,ENSMICG00000003967
ENSG00000117479,SLC19A2,ENSMICG00000012252
ENSG00000160087,UBE2J2,ENSMICG00000014161
ENSG00000117122,MFAP2,ENSMICG00000006487
ENSG00000174332,GLIS1,ENSMICG00000029546
ENSG00000178585,CTNNBIP1,ENSMICG00000045699
ENSG00000117222,RBBP5,ENSMICG00000013217
ENSG00000160781,PAQR6,ENSMICG00000002252
ENSG00000275066,SYNRG,ENSMICG00000004272
ENSG00000143418,CERS2,ENSMICG00000000441
ENSG00000205221,VIT,ENSMICG00000008646
ENSG00000160691,SHC1,ENSMICG00000007933
ENSG00000115520,COQ10B,ENSMICG00000013910
ENSG00000138386,NAB1,ENSMICG00000007306
ENSG00000143486,EIF2D,ENSMICG00000017696
ENSG00000008838,MED24,ENSMICG00000008136
ENSG00000081026,MAGI3,ENSMICG00000042078
ENSG00000077232,DNAJC10,ENSMICG00000006441
ENSG00000265972,TXNIP,ENSMICG00000038247
ENSG00000131697,NPHP4,ENSMICG00000011876
ENSG00000163029,SMC6,ENSMICG00000010802
ENSG00000170485,NPAS2,ENSMICG00000016027
ENSG00000153823,PID1,ENSMICG00000014596
ENSG00000124374,PAIP2B,ENSMICG00000030507
ENSG00000173163,COMMD1,ENSMICG00000036432
ENSG00000064933,PMS1,ENSMICG00000000830
ENSG00000116198,CEP104,ENSMICG00000000549
ENSG00000167895,TMC8,ENSMICG00000003982
ENSG00000160753,RUSC1,ENSMICG00000029028
ENSG00000162975,KCNF1,ENSMICG00000017370
ENSG00000135940,COX5B,ENSMICG00000043097
ENSG00000230124,ACBD6,ENSMICG00000033842
ENSG00000134308,YWHAQ,ENSMICG00000000973
ENSG00000197121,PGAP1,ENSMICG00000013824
ENSG00000204120,GIGYF2,ENSMICG00000006695
ENSG00000143546,S100A8,ENSMICG00000012649
ENSG00000143554,SLC27A3,ENSMICG00000008852
ENSG00000187961,KLHL17,ENSMICG00000008300
ENSG00000133226,SRRM1,ENSMICG00000006553
ENSG00000116885,OSCP1,ENSMICG00000007944
ENSG00000130147,SH3BP4,ENSMICG00000004598
ENSG00000077254,USP33,ENSMICG00000010681
ENSG00000128699,ORMDL1,ENSMICG00000031731
ENSG00000115194,SLC30A3,ENSMICG00000017103
ENSG00000115233,PSMD14,ENSMICG00000036560
ENSG00000114999,TTL,ENSMICG00000043662
ENSG00000143797,MBOAT2,ENSMICG00000010098
ENSG00000136546,SCN7A,ENSMICG00000014439
ENSG00000162981,LRATD1,ENSMICG00000042880
ENSG00000116962,NID1,ENSMICG00000002600
ENSG00000115252,PDE1A,ENSMICG00000001911
ENSG00000079335,CDC14A,ENSMICG00000007734
ENSG00000115705,TPO,ENSMICG00000006398
ENSG00000132768,DPH2,ENSMICG00000011018
ENSG00000169418,NPR1,ENSMICG00000013747
ENSG00000134324,LPIN1,ENSMICG00000017709
ENSG00000183386,FHL3,ENSMICG00000033109
ENSG00000130414,NDUFA10,ENSMICG00000028653
ENSG00000084623,EIF3I,ENSMICG00000017800
ENSG00000143862,ARL8A,ENSMICG00000038748
ENSG00000116133,DHCR24,ENSMICG00000007632
ENSG00000133067,LGR6,ENSMICG00000035884
ENSG00000138413,IDH1,ENSMICG00000031243
ENSG00000133063,CHIT1,ENSMICG00000002312
ENSG00000162670,BRINP3,ENSMICG00000038619
ENSG00000117054,ACADM,ENSMICG00000017809
ENSG00000118260,CREB1,ENSMICG00000009731
ENSG00000115365,LANCL1,ENSMICG00000033807
ENSG00000224051,CPTP,ENSMICG00000041661
ENSG00000069812,HES2,ENSMICG00000000703
ENSG00000160741,CRTC2,ENSMICG00000010302
ENSG00000074054,CLASP1,ENSMICG00000007186
ENSG00000134684,YARS1,ENSMICG00000011204
ENSG00000117318,ID3,ENSMICG00000030561
ENSG00000117791,MTARC2,ENSMICG00000044174
ENSG00000122176,FMOD,ENSMICG00000015453
ENSG00000117640,MTFR1L,ENSMICG00000012175
ENSG00000198952,SMG5,ENSMICG00000002257
ENSG00000075568,TMEM131,ENSMICG00000007434
ENSG00000144063,MALL,ENSMICG00000038217
ENSG00000213160,KLHL23,ENSMICG00000004335
ENSG00000163510,CWC22,ENSMICG00000016919
ENSG00000135932,CAB39,ENSMICG00000004117
ENSG00000085978,ATG16L1,ENSMICG00000010261
ENSG00000196182,STK40,ENSMICG00000007931
ENSG00000134748,PRPF38A,ENSMICG00000014193
ENSG00000204138,PHACTR4,ENSMICG00000037236
ENSG00000163126,ANKRD23,ENSMICG00000012604
ENSG00000198400,NTRK1,ENSMICG00000009002
ENSG00000151690,MFSD6,ENSMICG00000007291
ENSG00000162929,SANBR,ENSMICG00000016768
ENSG00000040487,SLC66A1,ENSMICG00000010512
ENSG00000138074,SLC5A6,ENSMICG00000017065
ENSG00000162607,USP1,ENSMICG00000001502
ENSG00000132694,ARHGEF11,ENSMICG00000009042
ENSG00000143319,ISG20L2,ENSMICG00000008929
ENSG00000144283,PKP4,ENSMICG00000016813
ENSG00000143702,CEP170,ENSMICG00000011831
ENSG00000135953,MFSD9,ENSMICG00000037979
ENSG00000188674,C2orf80,ENSMICG00000009794
ENSG00000132305,IMMT,ENSMICG00000000770
ENSG00000133059,DSTYK,ENSMICG00000000052
ENSG00000189339,SLC35E2B,ENSMICG00000048053
ENSG00000173641,HSPB7,ENSMICG00000007104
ENSG00000158292,GPR153,ENSMICG00000041733
ENSG00000142657,PGD,ENSMICG00000004557
ENSG00000154305,MIA3,ENSMICG00000017165
ENSG00000118298,CA14,ENSMICG00000045466
ENSG00000162598,C1orf87,ENSMICG00000013485
ENSG00000162910,MRPL55,ENSMICG00000031760
ENSG00000119042,SATB2,ENSMICG00000009378
ENSG00000204923,FBXO48,ENSMICG00000027392
ENSG00000163521,GLB1L,ENSMICG00000000795
ENSG00000115524,SF3B1,ENSMICG00000013879
ENSG00000163516,ANKZF1,ENSMICG00000000789
ENSG00000162441,LZIC,ENSMICG00000028019
ENSG00000162616,DNAJB4,ENSMICG00000014487
ENSG00000037637,FBXO42,ENSMICG00000042418
ENSG00000078098,FAP,ENSMICG00000005381
ENSG00000011009,LYPLA2,ENSMICG00000005841
ENSG00000117643,MAN1C1,ENSMICG00000012135
ENSG00000144031,ANKRD53,ENSMICG00000007049
ENSG00000169621,APLF,ENSMICG00000003735
ENSG00000132704,FCRL2,ENSMICG00000030892
ENSG00000143924,EML4,ENSMICG00000006510
ENSG00000116786,PLEKHM2,ENSMICG00000013125
ENSG00000144366,GULP1,ENSMICG00000016453
ENSG00000116679,IVNS1ABP,ENSMICG00000029941
ENSG00000009790,TRAF3IP3,ENSMICG00000001216
ENSG00000162714,ZNF496,ENSMICG00000014996
ENSG00000027869,SH2D2A,ENSMICG00000008964
ENSG00000117360,PRPF3,ENSMICG00000015386
ENSG00000128652,HOXD3,ENSMICG00000004286
ENSG00000077044,DGKD,ENSMICG00000010285
ENSG00000116199,FAM20B,ENSMICG00000043296
ENSG00000117151,CTBS,ENSMICG00000047868
ENSG00000169241,SLC50A1,ENSMICG00000008029
ENSG00000218739,CEBPZOS,ENSMICG00000046596
ENSG00000016490,CLCA1,ENSMICG00000015876
ENSG00000135956,TMEM127,ENSMICG00000048102
ENSG00000134243,SORT1,ENSMICG00000016349
ENSG00000163162,RNF149,ENSMICG00000034230
ENSG00000055813,CCDC85A,ENSMICG00000029777
ENSG00000123600,METTL8,ENSMICG00000015106
ENSG00000186281,GPAT2,ENSMICG00000010755
ENSG00000135870,RC3H1,ENSMICG00000003000
ENSG00000117308,GALE,ENSMICG00000005846
ENSG00000174175,SELP,ENSMICG00000012288
ENSG00000171853,TRAPPC12,ENSMICG00000030035
ENSG00000144589,STK11IP,ENSMICG00000008151
ENSG00000171612,SLC25A33,ENSMICG00000028470
ENSG00000143624,INTS3,ENSMICG00000008832
ENSG00000188687,SLC4A5,ENSMICG00000006131
ENSG00000117228,GBP1,ENSMICG00000014351
ENSG00000137996,RTCA,ENSMICG00000008643
ENSG00000123992,DNPEP,ENSMICG00000015765
ENSG00000116906,GNPAT,ENSMICG00000029639
ENSG00000152133,GPATCH11,ENSMICG00000003312
ENSG00000144057,ST6GAL2,ENSMICG00000042257
ENSG00000135925,WNT10A,ENSMICG00000043872
ENSG00000163082,SGPP2,ENSMICG00000002490
ENSG00000243244,STON1,ENSMICG00000036882
ENSG00000162630,B3GALT2,ENSMICG00000045687
ENSG00000121310,ECHDC2,ENSMICG00000009181
ENSG00000003400,CASP10,ENSMICG00000047692
ENSG00000128708,HAT1,ENSMICG00000006967
ENSG00000168427,KLHL30,ENSMICG00000002092
ENSG00000197530,MIB2,ENSMICG00000011021
ENSG00000138399,FASTKD1,ENSMICG00000030856
ENSG00000138036,DYNC2LI1,ENSMICG00000010444
ENSG00000152292,SH2D6,ENSMICG00000015081
ENSG00000144034,TPRKB,ENSMICG00000044266
ENSG00000066248,NGEF,ENSMICG00000006727
ENSG00000187957,DNER,ENSMICG00000005730
ENSG00000018280,SLC11A1,ENSMICG00000032402
ENSG00000186453,FAM228A,ENSMICG00000001546
ENSG00000136709,WDR33,ENSMICG00000031042
ENSG00000150938,CRIM1,ENSMICG00000045986
ENSG00000021826,CPS1,ENSMICG00000010886
ENSG00000120948,TARDBP,ENSMICG00000003838
ENSG00000118197,DDX59,ENSMICG00000012110
ENSG00000143612,C1orf43,ENSMICG00000033180
ENSG00000177888,ZBTB41,ENSMICG00000043415
ENSG00000117394,SLC2A1,ENSMICG00000014811
ENSG00000143036,SLC44A3,ENSMICG00000008927
ENSG00000184371,CSF1,ENSMICG00000035526
ENSG00000198771,RCSD1,ENSMICG00000026736
ENSG00000115593,SMYD1,ENSMICG00000037338
ENSG00000142661,MYOM3,ENSMICG00000000527
ENSG00000054523,KIF1B,ENSMICG00000004526
ENSG00000091436,MAP3K20,ENSMICG00000011055
ENSG00000169554,ZEB2,ENSMICG00000017462
ENSG00000172878,METAP1D,ENSMICG00000035249
ENSG00000066294,CD84,ENSMICG00000012049
ENSG00000061676,NCKAP1,ENSMICG00000000966
ENSG00000155367,PPM1J,ENSMICG00000035392
ENSG00000162378,ZYG11B,ENSMICG00000008513
ENSG00000173406,DAB1,ENSMICG00000000730
ENSG00000076258,FMO4,ENSMICG00000017120
ENSG00000198815,FOXJ3,ENSMICG00000010441
ENSG00000198715,GLMP,ENSMICG00000002263
ENSG00000162444,RBP7,ENSMICG00000026974
ENSG00000162711,NLRP3,ENSMICG00000001110
ENSG00000136560,TANK,ENSMICG00000033684
ENSG00000162407,PLPP3,ENSMICG00000012602
ENSG00000198625,MDM4,ENSMICG00000017021
ENSG00000116863,ADPRS,ENSMICG00000016186
ENSG00000187583,PLEKHN1,ENSMICG00000037845
ENSG00000115590,IL1R2,ENSMICG00000003917
ENSG00000132854,KANK4,ENSMICG00000001495
ENSG00000143507,DUSP10,ENSMICG00000037572
ENSG00000197872,CYRIA,ENSMICG00000013924
ENSG00000137936,BCAR3,ENSMICG00000010096
ENSG00000204099,NEU4,ENSMICG00000034826
ENSG00000182827,ACBD3,ENSMICG00000035503
ENSG00000085840,ORC1,ENSMICG00000014173
ENSG00000173744,AGFG1,ENSMICG00000013216
ENSG00000187642,PERM1,ENSMICG00000033997
ENSG00000116514,RNF19B,ENSMICG00000008113
ENSG00000152763,DNAI4,ENSMICG00000043215
ENSG00000186854,TRABD2A,ENSMICG00000015388
ENSG00000153246,PLA2R1,ENSMICG00000008295
ENSG00000263961,RHEX,ENSMICG00000041630
ENSG00000158864,NDUFS2,ENSMICG00000007269
ENSG00000163002,NUP35,ENSMICG00000006790
ENSG00000115827,DCAF17,ENSMICG00000036200
ENSG00000158859,ADAMTS4,ENSMICG00000034309
ENSG00000159596,TMEM69,ENSMICG00000029891
ENSG00000127463,EMC1,ENSMICG00000004009
ENSG00000143537,ADAM15,ENSMICG00000007987
ENSG00000158158,CNNM4,ENSMICG00000012573
ENSG00000168899,VAMP5,ENSMICG00000011486
ENSG00000118246,FASTKD2,ENSMICG00000026515
ENSG00000241399,CD302,ENSMICG00000042240
ENSG00000152154,TMEM178A,ENSMICG00000044330
ENSG00000180228,PRKRA,ENSMICG00000009883
ENSG00000198586,TLK1,ENSMICG00000033836
ENSG00000115414,FN1,ENSMICG00000014594
ENSG00000160785,SLC25A44,ENSMICG00000047168
ENSG00000157978,LDLRAP1,ENSMICG00000047758
ENSG00000169291,SHE,ENSMICG00000033343
ENSG00000173409,ARV1,ENSMICG00000004225
ENSG00000054267,ARID4B,ENSMICG00000016358
ENSG00000171608,PIK3CD,ENSMICG00000009008
ENSG00000116213,WRAP73,ENSMICG00000011706
ENSG00000174827,PDZK1,ENSMICG00000038001
ENSG00000130766,SESN2,ENSMICG00000037742
ENSG00000083444,PLOD1,ENSMICG00000002720
ENSG00000162739,SLAMF6,ENSMICG00000038306
ENSG00000169231,THBS3,ENSMICG00000011642
ENSG00000171603,CLSTN1,ENSMICG00000009043
ENSG00000213088,ACKR1,ENSMICG00000028836
ENSG00000065600,PACC1,ENSMICG00000015461
ENSG00000171793,CTPS1,ENSMICG00000014626
ENSG00000183853,KIRREL1,ENSMICG00000004939
ENSG00000134717,BTF3L4,ENSMICG00000002807
ENSG00000116171,SCP2,ENSMICG00000009189
ENSG00000135632,SMYD5,ENSMICG00000015464
ENSG00000152689,RASGRP3,ENSMICG00000009609
ENSG00000203697,CAPN8,ENSMICG00000027054
ENSG00000174348,PODN,ENSMICG00000009201
ENSG00000036257,CUL3,ENSMICG00000013985
ENSG00000117682,DHDDS,ENSMICG00000013680
ENSG00000163449,TMEM169,ENSMICG00000044265
ENSG00000157851,DPYSL5,ENSMICG00000017006
ENSG00000014641,MDH1,ENSMICG00000042874
ENSG00000186132,C2orf76,ENSMICG00000037028
ENSG00000180758,GPR157,ENSMICG00000045307
ENSG00000132716,DCAF8,ENSMICG00000008012
ENSG00000183607,GKN2,ENSMICG00000003743
ENSG00000115998,C2orf42,ENSMICG00000030784
ENSG00000135638,EMX1,ENSMICG00000032816
ENSG00000068878,PSME4,ENSMICG00000017158
ENSG00000159399,HK2,ENSMICG00000011332
ENSG00000144445,KANSL1L,ENSMICG00000009963
ENSG00000036549,ZZZ3,ENSMICG00000004495
ENSG00000158417,EIF5B,ENSMICG00000015960
ENSG00000143156,NME7,ENSMICG00000013198
