ensembl_gene_id,chromosome,start_position,arm,chr_arm
ENSG00000204227,6,33208491,p,6p
ENSG00000163586,2,88122982,p,2p
ENSG00000122406,1,92831990,p,1p
ENSG00000168743,4,105894775,q,4q
ENSG00000112343,6,25962777,p,6p
ENSG00000178226,16,31138926,p,16p
ENSG00000171604,5,139646375,q,5q
ENSG00000204351,6,31959116,p,6p
ENSG00000111670,12,101745486,q,12q
ENSG00000126453,19,49664622,q,19q
ENSG00000053372,1,19251796,p,1p
ENSG00000168385,2,241314923,q,2q
ENSG00000103429,16,14632830,p,16p
ENSG00000154122,5,14704800,p,5p
ENSG00000123094,12,25958068,p,12p
ENSG00000084636,1,31652260,p,1p
ENSG00000150753,5,10249929,p,5p
ENSG00000140968,16,85899116,q,16q
ENSG00000205403,4,109731008,q,4q
ENSG00000023697,12,15911284,p,12p
ENSG00000052802,4,165327667,q,4q
ENSG00000105290,19,35867899,q,19q
ENSG00000214941,17,15976560,p,17p
ENSG00000163738,4,74114174,q,4q
ENSG00000135473,12,56316223,q,12q
ENSG00000163703,3,9933793,p,3p
ENSG00000168818,4,4415742,p,4p
ENSG00000153132,4,140387952,q,4q
ENSG00000134690,1,37692481,p,1p
ENSG00000168824,4,4348140,p,4p
ENSG00000164330,5,158695920,q,5q
ENSG00000198793,1,11106531,p,1p
ENSG00000251258,6,112347330,q,6q
ENSG00000010017,6,13621498,p,6p
ENSG00000145331,4,99546709,q,4q
ENSG00000112237,6,99542387,q,6q
ENSG00000138678,4,83535619,q,4q
ENSG00000104907,19,13104899,p,19p
ENSG00000169762,4,16160505,p,4p
ENSG00000005844,16,30472658,p,16p
ENSG00000087266,4,2793020,p,4p
ENSG00000106415,7,7968796,p,7p
ENSG00000248487,3,51971426,p,3p
ENSG00000166024,10,98134608,q,10q
ENSG00000042753,19,46838136,q,19q
ENSG00000144895,3,150546678,q,3q
ENSG00000181444,7,149764175,q,7q
ENSG00000127526,19,16549831,p,19p
ENSG00000261857,19,40768997,q,19q
ENSG00000135454,12,57623409,q,12q
ENSG00000132589,17,28879335,q,17q
ENSG00000197050,19,37007823,q,19q
ENSG00000157954,7,5190182,p,7p
ENSG00000103355,16,2783926,p,16p
ENSG00000177551,1,115836377,p,1p
ENSG00000077152,1,202328714,q,1q
ENSG00000140854,16,57735669,q,16q
ENSG00000089876,10,125836337,q,10q
ENSG00000114631,3,127629143,q,3q
ENSG00000110888,12,30709512,p,12p
ENSG00000163520,3,13549073,p,3p
ENSG00000122359,10,80150889,q,10q
ENSG00000138814,4,101023409,q,4q
ENSG00000197256,19,11164267,p,19p
ENSG00000127980,7,92487020,q,7q
ENSG00000086205,11,49145092,p,11p
ENSG00000171962,17,17972813,p,17p
ENSG00000081019,1,113761832,p,1p
ENSG00000186439,6,123215088,q,6q
ENSG00000163285,4,46035769,p,4p
ENSG00000142669,1,26280057,p,1p
ENSG00000164116,4,155666707,q,4q
ENSG00000117724,1,214603172,q,1q
ENSG00000117614,1,25222276,p,1p
ENSG00000266472,1,150293854,q,1q
ENSG00000104892,19,45333434,q,19q
ENSG00000121578,3,119211628,q,3q
ENSG00000164008,1,42767245,p,1p
ENSG00000169221,16,30357102,p,16p
ENSG00000117500,1,93149742,p,1p
ENSG00000117697,1,212726153,q,1q
ENSG00000224470,16,71808439,q,16q
ENSG00000167977,16,2682521,p,16p
ENSG00000170889,19,54200484,q,19q
ENSG00000117748,1,27891524,p,1p
ENSG00000005189,16,20806157,p,16p
ENSG00000182255,11,30009552,p,11p
ENSG00000110367,11,118747763,q,11q
ENSG00000161682,17,44353215,q,17q
ENSG00000143476,1,212035553,q,1q
ENSG00000239697,17,7548508,p,17p
ENSG00000164494,6,107152556,q,6q
ENSG00000167705,17,1646143,p,17p
ENSG00000111877,6,118813442,q,6q
ENSG00000002834,17,38869185,q,17q
ENSG00000105568,19,52170936,q,19q
ENSG00000135315,6,84124241,q,6q
ENSG00000108953,17,1344275,p,17p
ENSG00000134369,1,201538982,q,1q
ENSG00000103313,16,3240392,p,16p
ENSG00000073969,17,46590669,q,17q
ENSG00000001561,6,46129964,p,6p
ENSG00000204371,6,31879758,p,6p
ENSG00000149090,11,35431823,p,11p
ENSG00000160796,3,46979666,p,3p
ENSG00000130313,19,17511620,p,19p
ENSG00000060566,19,4153621,p,19p
ENSG00000159720,16,67438005,q,16q
ENSG00000162851,1,246540561,q,1q
ENSG00000145335,4,89700345,q,4q
ENSG00000149541,11,62615296,q,11q
ENSG00000197785,1,1512147,p,1p
ENSG00000059573,10,95605937,q,10q
ENSG00000129757,11,2883213,p,11p
ENSG00000093167,3,37052626,p,3p
ENSG00000164880,7,1470276,p,7p
ENSG00000110075,11,68460475,q,11q
ENSG00000103148,16,83205,p,16p
ENSG00000108602,17,19737984,p,17p
ENSG00000104824,19,38836370,q,19q
ENSG00000092621,1,119648411,p,1p
ENSG00000150593,10,110871795,q,10q
ENSG00000151694,2,9488486,p,2p
ENSG00000104835,19,38915266,q,19q
ENSG00000171345,17,41523613,q,17q
ENSG00000168538,4,183659267,q,4q
ENSG00000182173,17,75515944,q,17q
ENSG00000176788,5,17065598,p,5p
ENSG00000178175,5,72439903,q,5q
ENSG00000122008,5,75511782,q,5q
ENSG00000184922,17,45220736,q,17q
ENSG00000143158,1,167916675,q,1q
ENSG00000106392,7,7156934,p,7p
ENSG00000179134,19,39342421,q,19q
ENSG00000168283,10,22321078,p,10p
ENSG00000156076,12,65050626,q,12q
ENSG00000115446,2,98608434,q,2q
ENSG00000174567,1,204198158,q,1q
ENSG00000142541,19,49487510,q,19q
ENSG00000145293,4,82430589,q,4q
ENSG00000157216,1,54225432,p,1p
ENSG00000128059,4,56393362,q,4q
ENSG00000141232,17,50862223,q,17q
ENSG00000127314,12,68610410,q,12q
ENSG00000188895,17,40121971,q,17q
ENSG00000138002,2,27444377,p,2p
ENSG00000183018,17,4498850,p,17p
ENSG00000099785,19,8411460,p,19p
ENSG00000145864,5,161288429,q,5q
ENSG00000105967,7,115935148,q,7q
ENSG00000177302,17,18271428,p,17p
ENSG00000189409,1,1631665,p,1p
ENSG00000170502,4,87422573,q,4q
ENSG00000170430,10,129466679,q,10q
ENSG00000095066,19,12762640,p,19p
ENSG00000164463,5,173056352,q,5q
ENSG00000103091,16,74871362,q,16q
ENSG00000112039,6,35452318,p,6p
ENSG00000180817,10,70202831,q,10q
ENSG00000137960,1,77979542,p,1p
ENSG00000162373,1,48727519,p,1p
ENSG00000270647,17,35809481,q,17q
ENSG00000179085,1,155139886,q,1q
ENSG00000069275,1,205712822,q,1q
ENSG00000169026,4,681824,p,4p
ENSG00000112290,6,110099817,q,6q
ENSG00000146592,7,28299321,p,7p
ENSG00000105063,19,55229776,q,19q
ENSG00000125347,5,132440440,q,5q
ENSG00000162512,1,30869466,p,1p
ENSG00000214413,10,110898730,q,10q
ENSG00000058453,1,16740273,p,1p
ENSG00000132434,7,55365337,p,7p
ENSG00000109180,4,48805141,p,4p
ENSG00000067057,10,3066333,p,10p
ENSG00000029725,17,5282259,p,17p
ENSG00000131653,16,2155692,p,16p
ENSG00000160991,7,102433106,q,7q
ENSG00000070614,5,150485648,q,5q
ENSG00000169919,7,65960677,q,7q
ENSG00000117505,1,93345907,p,1p
ENSG00000064703,1,111754832,p,1p
ENSG00000170162,6,117265558,q,6q
ENSG00000198563,6,31530218,p,6p
ENSG00000145687,5,81412804,q,5q
ENSG00000000460,1,169662007,q,1q
ENSG00000095739,10,28677510,p,10p
ENSG00000115170,2,157736249,q,2q
ENSG00000175395,10,37949573,p,10p
ENSG00000197430,10,96343216,q,10q
ENSG00000154678,7,31751179,p,7p
ENSG00000167720,17,2303383,p,17p
ENSG00000078114,10,20779973,p,10p
ENSG00000166685,17,73193038,q,17q
ENSG00000185361,19,4639511,p,19p
ENSG00000158717,16,88696495,q,16q
ENSG00000142694,1,36322030,p,1p
ENSG00000167721,17,2322392,p,17p
ENSG00000167967,16,2223440,p,16p
ENSG00000139192,12,6451690,p,12p
ENSG00000119979,10,119104086,q,10q
ENSG00000167543,17,29566052,q,17q
ENSG00000139531,12,55996855,q,12q
ENSG00000148832,10,133379246,q,10q
ENSG00000104870,19,49506806,q,19q
ENSG00000055483,17,78787381,q,17q
ENSG00000074582,2,218658764,q,2q
ENSG00000198964,10,50305586,q,10q
ENSG00000171806,1,169792529,q,1q
ENSG00000162814,1,217631324,q,1q
ENSG00000007516,16,1333638,p,16p
ENSG00000134744,1,52408282,p,1p
ENSG00000048540,12,16548148,p,12p
ENSG00000030110,6,33572547,p,6p
ENSG00000126522,7,66075800,q,7q
ENSG00000157637,17,81244811,q,17q
ENSG00000204936,19,43353686,q,19q
ENSG00000137309,6,34235618,p,6p
ENSG00000136770,10,21756538,p,10p
ENSG00000119559,19,1461143,p,19p
ENSG00000111684,12,6976176,p,12p
ENSG00000117602,1,24502340,p,1p
ENSG00000181027,19,46746046,q,19q
ENSG00000107521,10,98410939,q,10q
ENSG00000131508,5,139526431,q,5q
ENSG00000132773,1,45340012,p,1p
ENSG00000174130,4,38822897,p,4p
ENSG00000178163,4,10439873,p,4p
ENSG00000234127,6,30184446,p,6p
ENSG00000092853,1,35720218,p,1p
ENSG00000145358,4,100185870,q,4q
ENSG00000044115,5,138610967,q,5q
ENSG00000150625,4,175632934,q,4q
ENSG00000130300,19,17351450,p,19p
ENSG00000142546,19,49555468,q,19q
ENSG00000052126,12,19129524,p,12p
ENSG00000108384,17,58692573,q,17q
ENSG00000082898,2,61476032,p,2p
ENSG00000109320,4,102500937,q,4q
ENSG00000141526,17,82217878,q,17q
ENSG00000272514,6,87407972,q,6q
ENSG00000143842,1,204073111,q,1q
ENSG00000204655,6,29656598,p,6p
ENSG00000141968,19,6772694,p,19p
ENSG00000215845,1,161037631,q,1q
ENSG00000117245,1,20664011,p,1p
ENSG00000060140,12,10618919,p,12p
ENSG00000164306,4,184648461,q,4q
ENSG00000115504,2,62673851,p,2p
ENSG00000135837,1,179954674,q,1q
ENSG00000112787,12,132489551,q,12q
ENSG00000104859,19,45039045,q,19q
ENSG00000146350,6,121079494,q,6q
ENSG00000001460,1,24355886,p,1p
ENSG00000087269,4,2937933,p,4p
ENSG00000159479,1,43383917,p,1p
ENSG00000008294,17,50962174,q,17q
ENSG00000247077,12,132710786,q,12q
ENSG00000162377,1,52684449,p,1p
ENSG00000122550,7,23105757,p,7p
ENSG00000117519,1,94896949,p,1p
ENSG00000060138,12,10699077,p,12p
ENSG00000126458,19,49635292,q,19q
ENSG00000221988,6,32146580,p,6p
ENSG00000137462,4,153684050,q,4q
ENSG00000087250,16,56589074,q,16q
ENSG00000090316,4,1289876,p,4p
ENSG00000079156,2,178193711,q,2q
ENSG00000130731,16,634412,p,16p
ENSG00000198822,7,86643909,q,7q
ENSG00000130176,19,11538767,p,19p
ENSG00000164815,7,104126341,q,7q
ENSG00000162694,1,100872372,p,1p
ENSG00000172081,19,2071032,p,19p
ENSG00000060656,1,29236505,p,1p
ENSG00000007520,16,1349237,p,16p
ENSG00000148985,11,3797724,p,11p
ENSG00000125505,19,54173412,q,19q
ENSG00000139540,12,56230039,q,12q
ENSG00000166592,16,66921682,q,16q
ENSG00000091129,7,108147623,q,7q
ENSG00000040731,5,24487099,p,5p
ENSG00000109686,4,151102751,q,4q
ENSG00000118689,6,108559652,q,6q
ENSG00000146094,5,177501904,q,5q
ENSG00000137364,6,18128311,p,6p
ENSG00000167460,19,16067021,p,19p
ENSG00000027847,5,177600114,q,5q
ENSG00000076685,10,103087141,q,10q
ENSG00000133302,5,94618054,q,5q
ENSG00000047932,6,117560269,q,6q
ENSG00000205250,16,67192155,q,16q
ENSG00000117410,1,43974487,p,1p
ENSG00000121380,12,12049844,p,12p
ENSG00000107745,10,72367328,q,10q
ENSG00000185049,4,1982717,p,4p
ENSG00000149806,11,65120626,q,11q
ENSG00000156427,5,171419645,q,5q
ENSG00000113389,5,32689070,p,5p
ENSG00000142459,19,7830182,p,19p
ENSG00000204644,6,29672483,p,6p
ENSG00000102977,16,67657512,q,16q
ENSG00000135525,6,136342281,q,6q
ENSG00000143155,1,168178918,q,1q
ENSG00000158555,11,75434638,q,11q
ENSG00000197712,4,38867677,p,4p
ENSG00000124279,5,7859159,p,5p
ENSG00000163344,1,154924732,q,1q
ENSG00000049656,5,1317744,p,5p
ENSG00000143179,1,165827586,q,1q
ENSG00000138744,4,75910655,q,4q
ENSG00000111344,12,113096517,q,12q
ENSG00000103042,16,58663015,q,16q
ENSG00000145362,4,112818032,q,4q
ENSG00000269858,19,40798996,q,19q
ENSG00000097021,1,6264268,p,1p
ENSG00000138172,10,103446784,q,10q
ENSG00000198825,10,119726035,q,10q
ENSG00000141338,17,68866052,q,17q
ENSG00000167969,16,2239402,p,16p
ENSG00000168724,5,34929548,p,5p
ENSG00000185800,19,45782947,q,19q
ENSG00000143368,1,149923317,q,1q
ENSG00000164506,6,147203710,q,6q
ENSG00000090971,19,55485188,q,19q
ENSG00000130529,19,49157741,q,19q
ENSG00000135773,1,230747348,q,1q
ENSG00000179965,16,30407143,p,16p
ENSG00000099246,10,27504174,p,10p
ENSG00000102908,16,69565094,q,16q
ENSG00000158793,1,161118082,q,1q
ENSG00000152409,5,79236128,q,5q
ENSG00000137691,11,102047435,q,11q
ENSG00000180233,7,30284418,p,7p
ENSG00000023445,11,102317484,q,11q
ENSG00000146090,5,180100795,q,5q
ENSG00000214960,7,16087525,p,7p
ENSG00000119927,10,112149865,q,10q
ENSG00000133597,7,140672885,q,7q
ENSG00000079387,12,48039784,q,12q
ENSG00000110497,11,46396414,p,11p
ENSG00000142973,1,46757838,p,1p
ENSG00000146276,6,89177504,q,6q
ENSG00000272047,6,158168338,q,6q
ENSG00000112210,6,57186992,p,6p
ENSG00000105851,7,106865278,q,7q
ENSG00000167775,19,8302126,p,19p
ENSG00000111371,12,46183054,q,12q
ENSG00000105202,19,39834453,q,19q
ENSG00000149380,11,74235801,q,11q
ENSG00000159461,16,56361449,q,16q
ENSG00000024048,6,42563995,p,6p
ENSG00000185009,10,74120255,q,10q
ENSG00000152078,1,95117292,p,1p
ENSG00000144476,2,236567692,q,2q
ENSG00000173838,17,62701314,q,17q
ENSG00000137261,6,24544104,p,6p
ENSG00000082438,2,164653624,q,2q
ENSG00000181830,11,45804072,p,11p
ENSG00000016082,5,51383443,q,5q
ENSG00000204219,1,23370591,p,1p
ENSG00000110200,11,72106378,q,11q
ENSG00000067365,16,8621682,p,16p
ENSG00000213316,5,179793980,q,5q
ENSG00000130159,19,11505927,p,19p
ENSG00000148660,10,73812501,q,10q
ENSG00000153395,5,1456480,p,5p
ENSG00000133030,17,17042457,p,17p
ENSG00000112701,6,75601509,q,6q
ENSG00000221978,1,1385711,p,1p
ENSG00000113300,5,180494334,q,5q
ENSG00000196118,16,30757423,p,16p
ENSG00000170231,5,160187363,q,5q
ENSG00000064270,16,84368476,q,16q
ENSG00000113575,5,134193978,q,5q
ENSG00000055070,1,16352575,p,1p
ENSG00000072071,19,14147743,p,19p
ENSG00000170606,5,133051946,q,5q
ENSG00000132004,19,12688053,p,19p
ENSG00000166292,17,55718739,q,17q
ENSG00000104998,19,14031644,p,19p
ENSG00000185624,17,81843159,q,17q
ENSG00000117114,1,81306112,p,1p
ENSG00000214530,11,72753216,q,11q
ENSG00000064961,19,3572741,p,19p
ENSG00000115507,2,63050057,p,2p
ENSG00000168883,2,85602856,p,2p
ENSG00000119396,9,121178133,q,9q
ENSG00000162069,16,3027682,p,16p
ENSG00000112893,5,109689375,q,5q
ENSG00000154920,17,50373220,q,17q
ENSG00000254901,19,19176902,p,19p
ENSG00000179889,16,14974591,p,16p
ENSG00000075223,7,80742538,q,7q
ENSG00000105538,19,48720571,q,19q
ENSG00000124507,6,34466061,p,6p
ENSG00000215041,17,7315628,p,17p
ENSG00000146247,6,78934419,q,6q
ENSG00000170340,2,62195485,p,2p
ENSG00000160584,11,116843402,q,11q
ENSG00000138032,2,44167969,p,2p
ENSG00000105771,19,43727983,q,19q
ENSG00000135480,12,52232520,q,12q
ENSG00000120729,5,137867858,q,5q
ENSG00000112208,6,57172319,p,6p
ENSG00000130024,6,169703902,q,6q
ENSG00000049540,7,74027789,q,7q
ENSG00000145740,5,69093991,q,5q
ENSG00000105401,19,10391090,p,19p
ENSG00000092871,17,35005990,q,17q
ENSG00000198001,12,43758944,q,12q
ENSG00000124608,6,44298726,p,6p
ENSG00000115318,2,74532258,p,2p
ENSG00000105229,19,4007695,p,19p
ENSG00000113558,5,134148935,q,5q
ENSG00000124702,6,43014103,p,6p
ENSG00000178951,19,4043303,p,19p
ENSG00000108788,17,42567072,q,17q
ENSG00000099337,19,38319845,q,19q
ENSG00000198858,19,896503,p,19p
ENSG00000135392,12,55820746,q,12q
ENSG00000043462,5,170246233,q,5q
ENSG00000089009,12,112405170,q,12q
ENSG00000132470,17,75721190,q,17q
ENSG00000130669,19,39125728,q,19q
ENSG00000173926,5,126867714,q,5q
ENSG00000113318,5,80654650,q,5q
ENSG00000162949,2,30722771,p,2p
ENSG00000167986,11,61299447,q,11q
ENSG00000140992,16,2537978,p,16p
ENSG00000132429,6,105157892,q,6q
ENSG00000204305,6,32180963,p,6p
ENSG00000115325,2,74548875,p,2p
ENSG00000239474,2,169509687,q,2q
ENSG00000082153,2,200810594,q,2q
ENSG00000167613,19,54351384,q,19q
ENSG00000198677,5,95461755,q,5q
ENSG00000103126,16,287440,p,16p
ENSG00000148444,10,22315980,p,10p
ENSG00000108219,10,80454162,q,10q
ENSG00000102897,16,20899821,p,16p
ENSG00000251247,19,36850338,q,19q
ENSG00000104774,19,12643831,p,19p
ENSG00000168807,16,69187142,q,16q
ENSG00000103121,16,80966448,q,16q
ENSG00000144214,2,99284238,q,2q
ENSG00000184182,2,237966827,q,2q
ENSG00000150394,16,61647242,q,16q
ENSG00000197948,5,141639302,q,5q
ENSG00000001036,6,143493961,q,6q
ENSG00000116641,1,62454298,p,1p
ENSG00000139436,12,109929792,q,12q
ENSG00000198945,6,130013699,q,6q
ENSG00000149932,16,29940885,p,16p
ENSG00000166451,16,81006506,q,16q
ENSG00000138308,10,72933098,q,10q
ENSG00000164574,5,154190514,q,5q
ENSG00000107862,10,102245371,q,10q
ENSG00000130511,19,18418864,p,19p
ENSG00000102984,16,71859680,q,16q
ENSG00000152348,5,81971615,q,5q
ENSG00000137288,6,33690635,p,6p
ENSG00000111845,6,10694633,p,6p
ENSG00000112584,6,170290703,q,6q
ENSG00000105186,19,32597000,q,19q
ENSG00000146005,5,139795808,q,5q
ENSG00000113161,5,75336329,q,5q
ENSG00000140983,16,668100,p,16p
ENSG00000143867,2,19351485,p,2p
ENSG00000187123,2,149329985,q,2q
ENSG00000198719,6,170282202,q,6q
ENSG00000003756,3,50088919,p,3p
ENSG00000184281,11,2400488,p,11p
ENSG00000095002,2,47403067,p,2p
ENSG00000108559,17,5359668,p,17p
ENSG00000010810,6,111660332,q,6q
ENSG00000149476,11,61333210,q,11q
ENSG00000140678,16,31355134,p,16p
ENSG00000176102,11,33077188,p,11p
ENSG00000152910,16,76277278,q,16q
ENSG00000151572,12,100717244,q,12q
ENSG00000187550,19,55528609,q,19q
ENSG00000180448,19,1065923,p,19p
ENSG00000095139,11,118572390,q,11q
ENSG00000129250,17,4997722,p,17p
ENSG00000102967,16,72008588,q,16q
ENSG00000126391,11,65386592,q,11q
ENSG00000144647,3,43079229,p,3p
ENSG00000067955,16,67028984,q,16q
ENSG00000181322,3,138261437,q,3q
ENSG00000172456,1,59295910,p,1p
ENSG00000156599,11,57667433,q,11q
ENSG00000156873,16,30748293,p,16p
ENSG00000175899,12,9067664,p,12p
ENSG00000055955,3,52812918,p,3p
ENSG00000213023,19,50621307,q,19q
ENSG00000002330,11,64269828,q,11q
ENSG00000143951,2,63119559,p,2p
ENSG00000070404,19,676392,p,19p
ENSG00000166394,11,7665097,p,11p
ENSG00000065427,16,75627472,q,16q
ENSG00000035403,10,73995193,q,10q
ENSG00000072210,17,19647291,p,17p
ENSG00000011243,19,15380050,p,19p
ENSG00000143933,2,47160084,p,2p
ENSG00000103222,16,15949138,p,16p
ENSG00000170955,11,6318946,p,11p
ENSG00000173264,11,64270062,q,11q
ENSG00000119943,10,98383565,q,10q
ENSG00000112308,6,24704856,p,6p
ENSG00000065548,2,186486222,q,2q
ENSG00000156650,10,74824912,q,10q
ENSG00000154133,11,124883666,q,11q
ENSG00000172137,16,71358713,q,16q
ENSG00000162545,1,20482391,p,1p
ENSG00000163032,2,17539020,p,2p
ENSG00000164002,1,40508441,p,1p
ENSG00000185761,19,1505022,p,19p
ENSG00000074706,6,154154496,q,6q
ENSG00000138792,4,110365733,q,4q
ENSG00000169696,17,81976807,q,17q
ENSG00000105048,19,55132698,q,19q
ENSG00000099260,1,99645499,p,1p
ENSG00000169180,16,28097976,p,16p
ENSG00000162419,1,28668280,p,1p
ENSG00000172247,11,47589666,p,11p
ENSG00000172292,2,168456249,q,2q
ENSG00000110583,11,63938669,q,11q
ENSG00000144115,2,88170295,p,2p
ENSG00000099834,11,616405,p,11p
ENSG00000250510,12,6821624,p,12p
ENSG00000169213,1,51907956,p,1p
ENSG00000057657,6,105993463,q,6q
ENSG00000109736,4,2930559,p,4p
ENSG00000068137,17,42667914,q,17q
ENSG00000134245,1,112466541,p,1p
ENSG00000189079,12,45728910,q,12q
ENSG00000168763,2,96816245,q,2q
ENSG00000071242,6,166409364,q,6q
ENSG00000127054,1,1311585,p,1p
ENSG00000196388,17,4988130,p,17p
ENSG00000103343,16,3401215,p,16p
ENSG00000102871,16,67153969,q,16q
ENSG00000144290,2,161424332,q,2q
ENSG00000110925,12,51061205,q,12q
ENSG00000103051,16,70480568,q,16q
ENSG00000123342,12,55835433,q,12q
ENSG00000141510,17,7661779,p,17p
ENSG00000109667,4,9771153,p,4p
ENSG00000023734,12,15882356,p,12p
ENSG00000035928,4,39287456,p,4p
ENSG00000079246,2,216107464,q,2q
ENSG00000006712,19,39385629,q,19q
ENSG00000166856,12,56994492,q,12q
ENSG00000170515,12,56104349,q,12q
ENSG00000137198,6,16238555,p,6p
ENSG00000166575,11,87037831,q,11q
ENSG00000107938,10,125719515,q,10q
ENSG00000230989,16,83719311,q,16q
ENSG00000140853,16,56989485,q,16q
ENSG00000099817,19,1085104,p,19p
ENSG00000144909,3,125528858,q,3q
ENSG00000164128,4,163323962,q,4q
ENSG00000125388,4,2963571,p,4p
ENSG00000165810,5,181040225,q,5q
ENSG00000050405,12,50175788,q,12q
ENSG00000154813,3,16257061,p,3p
ENSG00000163811,2,28894638,p,2p
ENSG00000154814,3,16265160,p,3p
ENSG00000173145,10,94333226,q,10q
ENSG00000169519,11,28108248,p,11p
ENSG00000145685,5,78485215,q,5q
ENSG00000090661,19,8206736,p,19p
ENSG00000166900,11,59713456,q,11q
ENSG00000198203,2,108288639,q,2q
ENSG00000177791,10,73631571,q,10q
ENSG00000170584,5,163446526,q,5q
ENSG00000113569,5,37288137,p,5p
ENSG00000108055,10,110567680,q,10q
ENSG00000145348,4,106041599,q,4q
ENSG00000111652,12,6724014,p,12p
ENSG00000157077,1,52141888,p,1p
ENSG00000051009,11,6211335,p,11p
ENSG00000135722,16,67159932,q,16q
ENSG00000186187,16,74999014,q,16q
ENSG00000168002,11,62761554,q,11q
ENSG00000103544,16,19555240,p,16p
ENSG00000118473,1,66533267,p,1p
ENSG00000121691,11,34438906,p,11p
ENSG00000197771,10,119829060,q,10q
ENSG00000161904,6,33771202,p,6p
ENSG00000155287,10,99610518,q,10q
ENSG00000124784,6,7389467,p,6p
ENSG00000163898,3,185506262,q,3q
ENSG00000150093,10,32887273,p,10p
ENSG00000164129,4,163343583,q,4q
ENSG00000198561,11,57753243,q,11q
ENSG00000109255,4,55595229,q,4q
ENSG00000113460,5,34915273,p,5p
ENSG00000189058,3,195568705,q,3q
ENSG00000137275,6,3063824,p,6p
ENSG00000163781,3,133598175,q,3q
ENSG00000276023,17,37488397,q,17q
ENSG00000137216,6,44126614,p,6p
ENSG00000087206,5,176902226,q,5q
ENSG00000033178,4,67612652,q,4q
ENSG00000083457,17,3714628,p,17p
ENSG00000122912,10,68473079,q,10q
ENSG00000113296,5,79991311,q,5q
ENSG00000011376,3,45388527,p,3p
ENSG00000123095,12,26120030,p,12p
ENSG00000111642,12,6570081,p,12p
ENSG00000151876,5,41925210,p,5p
ENSG00000108774,17,42124976,q,17q
ENSG00000165733,10,42782783,q,10q
ENSG00000028137,1,12166977,p,1p
ENSG00000164136,4,141636237,q,4q
ENSG00000113763,5,176810505,q,5q
ENSG00000105509,19,51713112,q,19q
ENSG00000152413,5,79372636,q,5q
ENSG00000142227,19,48321310,q,19q
ENSG00000112759,6,44219245,p,6p
ENSG00000117153,1,202891096,q,1q
ENSG00000133706,5,146110566,q,5q
ENSG00000141568,17,82519689,q,17q
ENSG00000165630,10,13586939,p,10p
ENSG00000160392,19,40319536,q,19q
ENSG00000125459,1,155563235,q,1q
ENSG00000119203,2,9423631,p,2p
ENSG00000070526,17,76624756,q,17q
ENSG00000065000,19,2100982,p,19p
ENSG00000161533,17,75941507,q,17q
ENSG00000175093,3,141050744,q,3q
ENSG00000109762,4,185204237,q,4q
ENSG00000243989,3,51983047,p,3p
ENSG00000134242,1,113813811,p,1p
ENSG00000141485,17,6684715,p,17p
ENSG00000175029,10,124981657,q,10q
ENSG00000034152,17,21284672,p,17p
ENSG00000135736,16,57511999,q,16q
ENSG00000164323,4,185159665,q,4q
ENSG00000109475,4,108620508,q,4q
ENSG00000140694,16,14435699,p,16p
ENSG00000129116,4,168497052,q,4q
ENSG00000176155,17,82101459,q,17q
ENSG00000142583,1,9035106,p,1p
ENSG00000181396,17,82389210,q,17q
ENSG00000164161,4,144646156,q,4q
ENSG00000154222,1,52345723,p,1p
ENSG00000167642,19,38244035,q,19q
ENSG00000163110,4,94451857,q,4q
ENSG00000005961,17,44372177,q,17q
ENSG00000160883,5,176880820,q,5q
ENSG00000198740,17,49289206,q,17q
ENSG00000167635,19,36214602,q,19q
ENSG00000091640,17,4959226,p,17p
ENSG00000162873,1,205336061,q,1q
ENSG00000099864,19,708935,p,19p
ENSG00000113716,5,150000046,q,5q
ENSG00000174282,17,7459366,p,17p
ENSG00000141076,16,69131291,q,16q
